Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,1,370,513
12,1,406,498
13,1,449,490
14,1,481,473
15,1,512,466
16,1,553,457
17,1,583,451
18,1,607,446
19,1,639,442
20,1,666,433
21,1,695,431
22,1,719,425
23,1,741,424
24,1,762,423
25,1,785,426
26,1,811,424
27,1,829,430
28,1,849,433
29,1,873,436
30,1,889,438
31,1,906,444
32,1,924,447
33,1,942,457
34,1,955,462
35,1,981,470
36,1,1014,487
37,1,1040,496
38,1,1072,506
39,1,1117,530
40,1,1146,547
41,1,1202,571
42,1,1195,550
43,1,1193,519
44,1,1188,493
45,1,1182,475
46,1,1176,452
47,1,1167,438
48,1,1160,414
49,1,1154,399
50,1,1145,383
51,1,1142,368
52,1,1131,361
53,1,1125,353
54,1,1117,348
55,1,1109,343
56,1,1100,338
57,1,1096,336
58,1,1086,339
59,1,1086,338
60,1,1071,340
61,1,1067,345
62,1,1067,349
63,1,1058,352
64,1,1049,364
65,1,1048,379
66,1,1036,387
67,1,1030,400
68,1,1022,411
69,1,1018,421
70,1,1023,410
71,1,1022,398
72,1,1027,390
73,1,1028,378
74,1,1028,368
75,1,1034,362
76,1,1034,352
77,1,1036,352
78,1,1041,355
79,1,1041,350
80,1,1042,352
81,1,1048,356
82,1,1050,359
83,1,1053,366
84,1,1060,369
85,1,1071,382
86,1,1074,389
87,1,1050,393
88,1,1007,392
89,1,981,369
