Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,1,818,42
17,0,0,0
18,0,0,0
19,1,533,432
20,1,585,412
21,1,627,398
22,1,662,382
23,1,702,367
24,1,738,353
25,1,769,344
26,1,806,330
27,1,833,319
28,1,861,310
29,1,886,305
30,1,908,295
31,1,931,289
32,1,953,285
33,1,973,281
34,1,988,283
35,1,1002,284
36,1,1021,284
37,1,1031,289
38,1,1046,293
39,1,1055,296
40,1,1066,302
41,1,1070,314
42,1,1085,320
43,1,1095,322
44,1,1098,332
45,1,1110,346
46,1,1129,363
47,1,1130,362
48,1,1154,379
49,1,1171,388
50,1,1190,400
51,1,1218,418
52,1,1238,433
53,1,1272,453
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,1,1271,403
59,1,1255,378
60,1,1234,352
61,1,1221,328
62,1,1203,308
63,1,1193,283
64,1,1180,266
65,1,1168,245
66,1,1159,229
67,1,1147,214
68,1,1141,200
69,1,1138,189
70,1,1133,183
71,1,1127,166
72,1,1124,163
73,1,1116,158
74,1,1120,149
75,1,1120,149
76,1,1121,144
77,1,1121,144
78,1,1121,144
79,1,1121,144
80,1,1123,154
81,1,1124,160
82,1,1124,163
83,1,1128,170
84,1,1127,176
85,1,1125,188
86,1,1125,200
87,1,1124,212
88,1,1121,230
89,1,1118,247
90,1,1110,257
91,1,1110,275
92,1,1109,301
93,1,1098,324
94,1,1093,342
95,1,1091,367
96,1,1085,392
97,1,1082,375
98,1,1081,368
99,1,1077,368
100,1,1083,328
101,1,1086,308
102,1,1091,284
103,1,1092,274
104,1,1095,250
105,1,1099,231
106,1,1101,218
107,1,1098,204
108,1,1103,200
109,1,1109,189
110,1,1107,175
111,1,1109,170
112,1,1113,171
113,1,1118,163
114,1,1126,163
115,1,1132,160
116,1,1134,160
117,1,1142,163
118,1,1144,166
119,1,1147,171
120,1,1154,182
121,1,1160,191
122,1,1172,199
123,1,1179,206
124,1,1185,221
125,1,1190,231
126,1,1198,245
127,1,1208,262
128,1,1211,277
129,1,1223,295
130,1,1227,315
131,1,1207,334
132,1,1158,328
133,1,1089,346
134,1,1054,356
135,1,1012,360
136,1,979,361
137,1,959,361
138,1,905,373
139,1,875,381
140,1,856,390
141,1,823,400
142,1,787,419
143,1,759,430
144,1,732,444
145,1,707,466
146,1,679,478
147,1,648,499
148,1,627,519
149,1,652,482
150,1,666,451
151,1,686,427
152,1,701,391
153,1,718,363
154,1,727,338
155,1,739,318
156,1,747,299
157,1,753,273
158,1,761,254
159,1,764,232
160,1,769,215
161,1,775,202
162,1,780,184
163,1,783,176
164,1,785,155
165,1,787,150
166,1,791,138
167,1,795,126
168,1,797,119
169,1,797,111
170,1,802,103
171,1,805,103
172,1,809,98
173,1,808,93
174,1,815,92
175,1,818,95
176,1,822,98
177,1,829,105
178,1,832,110
179,1,834,117
180,1,838,126
181,1,843,136
182,1,850,148
183,1,851,160
184,1,856,176
185,1,859,189
186,1,861,206
187,1,864,226
188,1,871,246
189,1,875,269
190,1,881,287
191,1,884,312
192,1,892,342
193,1,894,363
194,1,902,395
195,1,909,417
196,1,916,455
197,1,914,482
198,1,918,492
199,1,927,463
200,1,936,430
201,1,943,394
202,1,948,370
203,1,954,338
204,1,964,312
205,1,968,291
206,1,975,264
207,1,980,244
208,1,992,230
209,1,993,205
210,1,997,194
211,1,1005,173
212,1,1007,170
213,1,1014,149
214,1,1014,141
215,1,1019,135
216,1,1013,124
217,1,1013,125
218,1,1010,119
219,1,1005,117
