Frame,Visibility,X,Y
0,1,1035,331
1,1,1025,334
2,1,1011,334
3,1,998,338
4,1,984,344
5,1,970,351
6,1,953,359
7,1,937,370
8,1,919,383
9,1,897,393
10,1,872,409
11,1,849,419
12,1,825,434
13,1,798,457
14,1,768,475
15,1,736,495
16,1,694,521
17,1,652,546
18,1,633,545
19,1,649,506
20,1,662,469
21,1,673,434
22,1,683,403
23,1,690,369
24,1,697,339
25,1,706,311
26,1,717,281
27,1,723,257
28,1,731,234
29,1,738,211
30,1,745,192
31,1,755,168
32,1,763,146
33,1,772,131
34,1,778,115
35,1,787,101
36,1,794,88
37,1,804,77
38,1,814,63
39,1,821,57
40,1,829,51
41,1,836,46
42,1,846,41
43,1,852,39
44,1,862,38
45,1,866,38
46,1,874,42
47,1,882,46
48,1,886,49
49,1,890,58
50,1,897,64
51,1,902,78
52,1,907,86
53,1,917,97
54,1,920,113
55,1,926,128
56,1,931,145
57,1,935,164
58,1,940,184
59,1,946,206
60,1,950,224
61,1,959,249
62,1,964,274
63,1,970,300
64,1,976,325
65,1,977,349
66,1,982,386
67,1,985,411
68,1,990,447
69,1,995,477
70,1,989,477
71,1,982,457
72,1,975,430
73,1,965,405
74,1,958,383
75,1,951,364
76,1,943,345
77,1,934,318
78,1,926,300
79,1,918,285
80,1,911,274
81,1,900,258
82,1,893,248
83,1,886,236
84,1,875,230
85,1,867,221
86,1,861,216
87,1,850,211
88,1,843,209
89,1,836,207
90,1,826,208
91,1,822,212
92,1,816,213
93,1,808,220
94,1,805,224
95,1,799,235
96,1,793,244
97,1,791,251
98,1,785,265
99,1,781,280
100,1,777,296
101,1,769,312
102,1,764,334
103,1,758,356
104,1,746,381
105,1,738,402
106,1,722,433
107,1,706,459
108,1,739,467
109,1,816,462
110,1,894,464
111,1,923,444
112,1,939,416
113,1,948,396
114,1,967,377
115,1,982,359
116,1,1005,345
117,1,1016,333
118,1,1036,319
119,1,1058,314
120,1,1085,307
121,1,1110,303
122,1,1132,301
123,1,1159,302
124,1,1181,305
125,1,1202,308
126,1,1226,315
127,1,1244,322
128,1,1267,332
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,1,1278,206
138,1,1271,175
139,1,1255,149
140,1,1244,114
141,1,1229,87
142,1,1216,63
143,1,1205,36
144,1,1190,11
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,1,926,3
178,1,924,25
179,1,926,53
180,1,919,83
181,1,911,109
182,1,907,139
183,1,903,168
184,1,893,203
185,1,886,237
186,1,882,276
187,1,873,303
188,1,866,342
189,1,855,384
190,1,862,396
191,1,879,398
192,1,900,399
193,1,915,399
194,1,929,403
195,1,945,412
196,1,964,416
197,1,978,431
198,1,988,440
199,1,1002,455
200,1,1019,470
201,1,1036,488
202,1,1049,504
203,1,1061,522
204,1,1075,544
205,1,1091,566
206,1,1104,591
207,1,1119,621
208,1,1131,641
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,1,1186,624
214,1,1190,584
215,1,1201,545
216,1,1205,508
217,1,1213,468
218,1,1217,440
219,1,1228,406
220,1,1234,373
221,1,1239,348
222,1,1246,317
223,1,1253,290
224,1,1261,273
225,1,1269,247
226,1,1276,231
227,1,1277,214
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,1,1279,224
250,1,1279,241
251,1,1276,264
252,1,1277,282
253,1,1278,302
254,1,1272,338
255,1,1266,344
256,1,1272,374
257,1,1270,402
258,1,1266,432
259,1,1268,461
260,1,1269,487
261,1,1262,489
262,1,1253,459
263,1,1246,430
264,1,1239,395
265,1,1233,368
266,1,1226,342
267,1,1219,317
268,1,1210,287
269,1,1204,270
270,1,1199,244
271,1,1190,229
272,1,1189,208
273,1,1182,195
274,1,1178,181
275,1,1173,168
276,1,1171,160
277,1,1164,148
278,1,1161,144
279,1,1157,137
280,1,1153,133
281,1,1149,129
282,1,1144,128
283,1,1139,129
284,1,1139,133
285,1,1138,137
286,1,1136,143
287,1,1136,148
288,1,1137,158
289,1,1140,166
290,1,1141,179
291,1,1145,193
292,1,1149,209
293,1,1151,224
294,1,1155,242
295,1,1158,262
296,1,1162,278
297,1,1168,306
298,1,1171,331
299,1,1177,355
300,1,1183,381
301,1,1185,406
302,1,1191,438
303,1,1196,467
304,1,1177,476
305,1,1122,449
306,1,1064,427
307,1,1029,418
308,1,990,403
309,1,960,396
310,1,940,396
311,1,928,395
312,1,916,394
313,1,901,397
314,1,894,406
315,1,891,415
316,1,886,426
317,1,882,440
318,1,879,456
319,1,877,467
320,1,874,490
321,1,877,463
322,1,880,430
323,1,876,402
324,1,872,377
325,1,864,357
326,1,855,335
327,1,840,313
328,1,824,294
329,1,812,281
