Frame,Visibility,X,Y
0,1,1165,325
1,1,1170,305
2,1,1163,285
3,1,1162,270
4,1,1163,249
5,1,1161,230
6,1,1162,218
7,1,1163,212
8,1,1171,204
9,1,1173,190
10,1,1173,179
11,1,1174,172
12,1,1176,168
13,1,1177,166
14,1,1179,161
15,1,1179,163
16,0,0,0
17,1,1181,166
18,1,1181,169
19,1,1181,174
20,1,1184,181
21,1,1189,194
22,1,1192,204
23,1,1193,210
24,1,1201,226
25,1,1205,241
26,1,1209,255
27,1,1211,263
28,1,1218,286
29,1,1216,306
30,1,1221,328
31,1,1227,355
32,1,1227,378
33,1,1230,398
34,1,1233,433
35,1,1235,461
36,1,1228,482
37,1,1229,522
38,1,1231,549
39,1,1232,576
40,1,1223,580
41,1,1228,533
42,1,1220,495
43,1,1223,450
44,1,1214,405
45,1,1216,372
46,1,1216,319
47,1,1211,286
48,1,1210,246
49,1,1207,221
50,1,1209,190
51,1,1214,153
52,1,1213,136
53,1,1211,100
54,1,1216,75
55,1,1214,58
56,1,1218,37
57,1,1217,22
58,1,1218,6
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,1,1250,340
97,1,1216,337
98,1,1183,341
99,1,1145,346
100,1,1120,351
101,1,1088,359
102,1,1054,373
103,1,1020,379
104,1,986,392
105,1,959,406
106,1,912,421
107,1,882,435
108,1,846,451
109,1,810,479
110,1,767,493
111,1,737,522
112,1,693,545
113,1,664,570
114,1,621,600
115,1,578,630
116,1,544,656
117,1,507,683
118,1,530,659
119,1,549,624
120,1,562,595
121,1,584,563
122,1,603,534
123,1,622,510
124,1,644,480
125,1,659,457
126,1,676,436
127,1,692,412
128,1,708,390
129,1,721,371
130,1,740,351
131,1,748,333
132,1,764,320
133,1,775,308
134,1,784,291
135,1,802,282
136,1,813,272
137,1,815,265
138,1,828,259
139,1,838,253
140,1,841,255
141,1,849,255
142,1,855,251
143,1,861,252
144,1,871,257
145,1,876,262
146,1,886,266
147,1,892,268
148,1,898,279
149,1,902,292
150,1,915,302
151,1,919,313
152,1,927,332
153,1,940,347
154,1,947,364
155,1,953,381
156,1,961,400
157,1,967,425
158,1,980,448
159,1,990,470
160,1,996,495
161,1,1004,519
162,1,1007,533
163,1,1003,506
164,1,992,460
165,1,992,420
166,1,988,382
167,1,978,344
168,1,971,314
169,1,967,277
170,1,962,247
171,1,957,222
172,1,952,201
173,1,947,173
174,1,944,153
175,1,938,132
176,1,934,115
177,1,931,97
178,1,925,87
179,1,922,71
180,1,916,62
181,1,912,51
182,1,909,45
183,1,898,44
184,1,894,37
185,1,889,35
186,1,882,37
187,1,875,34
188,1,870,38
189,1,866,47
190,1,860,51
191,1,857,56
192,1,849,66
193,1,849,78
194,1,843,89
195,1,838,104
196,1,836,112
197,1,831,129
198,1,827,145
199,1,823,166
200,1,819,182
201,1,814,202
202,1,811,222
203,1,803,244
204,1,794,268
205,1,788,292
206,1,808,300
207,1,855,310
208,1,895,317
209,1,940,327
