Frame,Visibility,X,Y
0,1,857,174
1,1,864,178
2,1,869,184
3,1,871,192
4,1,875,208
5,1,883,223
6,1,887,232
7,1,890,247
8,1,893,267
9,1,900,286
10,1,905,308
11,1,909,332
12,1,914,356
13,1,919,383
14,1,927,406
15,1,933,434
16,1,940,465
17,1,946,501
18,1,951,539
19,1,954,566
20,1,957,548
21,1,954,508
22,1,947,469
23,1,947,442
24,1,945,412
25,1,940,381
26,1,935,357
27,1,933,333
28,1,930,309
29,1,925,281
30,1,924,268
31,1,921,252
32,1,915,239
33,1,906,219
34,1,903,212
35,1,898,202
36,1,892,194
37,1,884,189
38,1,883,189
39,1,877,183
40,1,868,183
41,1,866,187
42,1,860,194
43,1,852,197
44,1,844,204
45,1,840,209
46,1,829,223
47,1,822,234
48,1,811,249
49,1,799,263
50,1,792,282
51,1,776,300
52,1,766,327
53,1,749,348
54,1,735,368
55,1,719,398
56,1,699,428
57,1,690,459
58,1,793,439
59,1,889,421
60,1,974,405
61,1,1055,400
62,1,1123,393
63,1,1183,390
64,1,1251,398
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,1,1247,284
78,1,1217,243
79,1,1179,202
80,1,1156,170
81,1,1148,138
82,1,1138,114
83,1,1137,89
84,1,1138,68
85,1,1133,42
86,1,1136,19
87,1,1130,4
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,1,1043,14
116,1,1037,33
117,1,1034,61
118,1,1021,88
119,1,1017,114
120,1,1013,148
121,1,1007,177
122,1,998,215
123,1,995,241
124,1,988,276
125,1,984,310
126,1,976,349
127,1,970,392
128,1,971,427
129,1,969,416
130,1,969,385
131,1,964,350
132,1,963,317
133,1,959,282
134,1,962,258
135,1,962,229
136,1,958,198
137,1,957,171
138,1,959,151
139,1,956,128
140,1,956,107
141,1,954,87
142,1,953,74
143,1,952,59
144,1,953,42
145,1,953,30
146,1,953,17
147,1,954,9
148,1,960,4
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,1,975,10
157,1,975,20
158,1,979,25
159,1,985,36
160,1,992,49
161,1,993,65
162,1,999,81
163,1,1001,105
164,1,1007,126
165,1,1008,155
166,1,1011,178
167,1,1016,204
168,1,1020,237
169,1,1025,262
170,1,1032,301
171,1,1041,334
172,1,1050,372
173,1,1055,414
174,1,1076,454
175,1,1084,494
176,1,1005,484
177,1,931,475
178,1,924,501
179,1,931,545
