Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,698,20
7,1,687,60
8,1,685,130
9,1,684,196
10,1,683,272
11,1,391,433
12,1,436,414
13,1,491,399
14,1,536,391
15,1,576,379
16,1,624,366
17,1,661,357
18,1,702,351
19,1,740,346
20,1,775,340
21,1,807,336
22,1,835,328
23,1,864,324
24,1,890,322
25,1,916,315
26,1,942,309
27,1,966,315
28,1,986,313
29,1,1003,314
30,1,1020,315
31,1,1039,321
32,1,1053,328
33,1,1063,327
34,1,1080,332
35,1,1084,336
36,1,1095,348
37,1,1107,358
38,1,1121,370
39,1,1142,382
40,1,1158,396
41,1,1174,406
42,1,1196,419
43,1,1221,437
44,1,1253,461
45,0,0,0
46,0,0,0
47,1,1271,463
48,1,1263,434
49,1,1245,406
50,1,1237,388
51,1,1220,354
52,1,1205,331
53,1,1200,311
54,1,1184,282
55,1,1173,264
56,1,1160,241
57,1,1154,227
58,1,1143,208
59,1,1135,203
60,1,1127,186
61,1,1123,173
62,1,1114,162
63,1,1108,153
64,1,1100,147
65,1,1095,139
66,1,1094,134
67,1,1089,131
68,1,1084,128
69,1,1081,128
70,1,1078,131
71,1,1075,135
72,1,1074,137
73,1,1075,139
74,1,1074,146
75,1,1070,152
76,1,1068,162
77,1,1061,178
78,1,1056,185
79,1,1052,204
80,1,1047,220
81,1,1038,237
82,1,1031,250
83,1,1019,275
84,1,1012,295
85,1,1002,310
86,1,992,338
87,1,981,361
88,1,970,386
89,1,962,393
90,1,968,387
91,1,969,378
92,1,974,371
93,1,977,364
94,1,978,365
95,1,979,362
96,1,979,362
97,1,988,366
98,1,993,369
99,1,998,369
100,1,999,378
101,1,1002,388
102,1,1008,386
103,1,1010,397
104,1,1000,397
105,1,988,405
106,1,975,402
107,1,984,405
108,1,1006,403
109,1,1036,398
110,1,1072,395
111,1,1096,397
112,1,1127,398
113,1,1159,404
114,1,1191,410
115,1,1214,415
116,1,1234,426
117,1,1255,437
118,1,1272,451
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,1,1272,328
130,1,1263,293
131,1,1253,261
132,1,1244,232
133,1,1231,207
134,1,1224,176
135,1,1215,152
136,1,1204,131
137,1,1198,108
138,1,1189,92
139,1,1183,70
140,1,1173,56
141,1,1168,41
142,1,1167,28
143,1,1161,19
144,1,1155,7
145,1,1152,6
146,1,1147,1
147,1,1146,0
148,1,1133,0
149,1,1134,1
150,1,1131,1
151,1,1131,4
152,1,1130,2
153,1,1129,8
154,1,1126,16
155,1,1124,23
156,1,1124,39
157,1,1122,52
158,1,1121,65
159,1,1125,85
160,1,1120,101
161,1,1117,119
162,1,1118,141
163,1,1119,163
164,1,1115,189
165,1,1114,212
166,1,1115,239
167,1,1116,266
168,1,1113,294
169,1,1113,320
170,1,1119,354
171,1,1117,385
172,1,1118,417
173,1,1116,449
174,1,1119,443
175,1,1116,411
176,1,1113,383
177,1,1110,351
178,1,1107,317
179,1,1107,294
180,1,1105,265
181,1,1094,244
182,1,1094,223
183,1,1092,205
184,1,1087,185
185,1,1086,170
186,1,1081,152
187,1,1076,137
188,1,1075,127
189,1,1071,111
190,1,1069,99
191,1,1063,92
192,1,1062,88
193,1,1060,81
194,1,1060,80
195,1,1059,79
196,1,1056,79
197,1,1054,79
198,1,1053,84
199,1,1052,92
200,1,1049,98
201,1,1049,105
202,1,1048,121
203,1,1049,135
204,1,1050,148
205,1,1049,160
206,1,1049,180
207,1,1047,200
208,1,1040,226
209,1,1046,242
210,1,1044,266
211,1,1049,297
212,1,1052,329
213,1,1064,361
