Frame,Visibility,X,Y
0,1,959,329
1,1,929,331
2,1,905,340
3,1,882,346
4,1,847,359
5,1,815,367
6,1,787,372
7,1,756,386
8,1,725,398
9,1,680,422
10,1,636,439
11,1,592,461
12,1,546,485
13,1,508,498
14,1,514,466
15,1,526,437
16,1,540,403
17,1,552,380
18,1,564,350
19,1,578,314
20,1,582,284
21,1,595,262
22,1,606,235
23,1,614,218
24,1,622,199
25,1,630,177
26,1,639,154
27,1,644,137
28,1,652,121
29,1,658,109
30,1,669,95
31,1,675,84
32,1,684,72
33,1,695,67
34,1,700,57
35,1,706,48
36,1,716,44
37,1,727,44
38,1,734,42
39,1,734,36
40,1,743,44
41,1,752,42
42,1,758,50
43,1,767,54
44,1,772,62
45,1,780,72
46,1,793,84
47,1,800,99
48,1,806,106
49,1,815,124
50,1,822,138
51,1,831,155
52,1,839,174
53,1,851,200
54,1,858,223
55,1,867,244
56,1,873,276
57,1,882,295
58,1,886,323
59,1,895,356
60,1,898,389
61,1,910,421
62,1,920,451
63,1,924,486
64,1,929,523
65,1,930,546
66,1,927,528
67,1,917,495
68,1,910,462
69,1,903,433
70,1,892,407
71,1,883,382
72,1,871,356
73,1,864,333
74,1,858,311
75,1,843,290
76,1,837,275
77,1,827,263
78,1,818,246
79,1,811,240
80,1,801,223
81,1,792,219
82,1,785,207
83,1,778,202
84,1,772,197
85,1,761,197
86,1,755,193
87,1,747,195
88,1,737,196
89,1,727,201
90,1,717,208
91,1,708,214
92,1,701,222
93,1,692,232
94,1,686,245
95,1,677,258
96,1,669,274
97,1,657,288
98,1,647,303
99,1,638,327
100,1,622,349
101,1,608,370
102,1,593,396
103,1,578,419
104,1,610,428
105,1,678,421
106,1,747,417
107,1,801,415
108,1,862,417
109,1,916,417
110,1,961,419
111,1,1009,422
112,1,1053,431
113,1,1099,445
114,1,1133,453
115,1,1175,468
116,1,1217,485
117,1,1253,502
118,1,1272,514
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,1,1271,373
129,1,1256,341
130,1,1239,305
131,1,1214,273
132,1,1201,248
133,1,1189,216
134,1,1176,190
135,1,1164,169
136,1,1147,143
137,1,1135,126
138,1,1125,104
139,1,1114,86
140,1,1102,68
141,1,1094,55
142,1,1083,38
143,1,1070,29
144,1,1056,18
145,1,1051,9
146,1,1036,4
147,1,1029,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,1,985,5
156,1,983,11
157,1,977,20
158,1,977,32
159,1,977,45
160,1,973,56
161,1,975,71
162,1,974,88
163,1,973,103
164,1,972,123
165,1,970,148
166,1,968,168
167,1,968,191
168,1,965,217
169,1,964,238
170,1,960,271
171,1,958,293
172,1,956,322
173,1,951,351
174,1,951,381
175,1,948,408
176,1,951,443
177,1,955,445
178,1,962,419
179,1,972,380
180,1,979,349
181,1,989,312
182,1,1002,287
183,1,1008,258
184,1,1020,232
185,1,1025,208
186,1,1030,188
187,1,1040,166
188,1,1041,153
189,1,1046,136
190,1,1052,117
191,1,1056,104
192,1,1058,89
193,1,1061,79
194,1,1064,71
195,1,1068,61
196,1,1070,61
197,1,1074,57
198,1,1078,55
199,1,1078,56
200,1,1083,58
201,1,1085,61
202,1,1089,65
203,1,1091,72
204,1,1095,75
205,1,1100,87
206,1,1101,99
207,1,1108,110
208,1,1113,120
209,1,1121,135
210,1,1129,149
211,1,1136,166
212,1,1143,187
213,1,1151,207
214,1,1162,226
215,1,1172,248
216,1,1185,269
217,1,1183,272
218,1,1178,269
219,1,1173,261
220,1,1166,258
221,1,1158,255
222,1,1153,251
223,1,1145,252
224,1,1137,254
225,1,1122,263
226,1,1111,264
227,1,1093,273
228,1,1079,278
229,1,1058,283
230,1,1041,295
231,1,1020,310
232,1,1002,320
233,1,978,336
234,1,962,351
235,1,946,368
236,1,922,392
237,1,907,410
238,1,886,434
239,1,865,452
240,1,842,474
241,1,820,501
242,1,799,526
243,1,779,552
244,1,776,516
245,1,777,473
246,1,777,437
247,1,775,407
248,1,769,367
249,1,772,331
250,1,769,301
251,1,769,273
252,1,767,246
253,1,769,222
254,1,765,198
255,1,763,176
256,1,764,152
257,1,763,131
258,1,762,112
259,1,760,97
260,1,758,83
261,1,758,70
262,1,755,55
263,1,759,47
264,1,757,40
265,1,756,32
266,1,753,28
267,1,759,24
268,1,755,24
269,1,757,25
270,1,753,30
271,1,754,31
272,1,755,35
273,1,754,43
274,1,754,51
275,1,752,56
276,1,744,74
277,1,742,89
278,1,742,96
279,1,737,118
280,1,734,133
281,1,732,151
282,1,730,172
283,1,728,195
284,1,721,216
285,1,718,240
286,1,716,264
287,1,712,288
288,1,712,313
289,1,711,342
290,1,715,369
291,1,708,404
292,1,702,431
293,1,700,461
294,1,698,444
295,1,702,399
296,1,700,364
297,1,704,330
298,1,701,294
299,1,703,262
300,1,705,230
301,1,705,203
302,1,706,173
303,1,709,149
304,1,710,124
305,1,711,99
306,1,711,86
307,1,713,67
308,1,713,47
309,1,711,30
310,1,712,22
311,1,713,8
312,1,709,1
313,0,0,0
314,0,0,0
315,0,0,0
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,0,0,0
322,1,698,4
323,1,700,0
324,1,700,10
325,1,702,23
326,1,700,35
327,1,702,47
328,1,703,60
329,1,703,78
330,1,704,96
331,1,708,111
332,1,707,128
333,1,708,148
334,1,708,169
335,1,708,190
336,1,707,213
337,1,708,237
338,1,707,263
339,1,707,287
340,1,705,305
341,1,753,312
342,1,806,325
343,1,858,336
344,1,911,346
345,1,949,354
346,1,967,351
347,1,992,351
348,1,1009,346
349,1,1022,353
350,1,1032,361
351,1,1048,366
352,1,1064,376
353,1,1079,388
354,1,1101,401
355,1,1126,419
356,1,1159,430
357,1,1186,449
358,1,1221,466
359,1,1247,483
360,1,1272,501
361,0,0,0
