Frame,Visibility,X,Y
0,1,1145,313
1,1,1124,305
2,1,1097,298
3,1,1077,297
4,1,1064,292
5,1,1047,288
6,1,1040,288
7,1,1035,290
8,1,1030,293
9,1,1021,293
10,1,1012,300
11,1,1001,307
12,1,981,318
13,1,965,326
14,1,945,339
15,1,922,354
16,1,884,361
17,1,855,374
18,1,822,389
19,1,779,407
20,1,737,422
21,1,687,445
22,1,623,465
23,1,629,439
24,1,637,405
25,1,645,374
26,1,655,346
27,1,669,319
28,1,675,283
29,1,680,255
30,1,686,237
31,1,701,209
32,1,708,186
33,1,716,168
34,1,728,149
35,1,737,126
36,1,746,113
37,1,756,93
38,1,762,85
39,1,776,70
40,1,787,57
41,1,797,44
42,1,804,38
43,1,816,33
44,1,828,27
45,1,835,30
46,1,847,25
47,1,859,29
48,1,870,29
49,1,875,31
50,1,885,37
51,1,892,38
52,1,902,48
53,1,909,58
54,1,912,70
55,1,926,84
56,1,927,97
57,1,931,115
58,1,942,132
59,1,944,154
60,1,947,175
61,1,952,204
62,1,959,225
63,1,963,247
64,1,965,270
65,1,972,296
66,1,977,331
67,1,982,365
68,1,982,398
69,1,986,434
70,1,989,452
71,1,984,432
72,1,984,406
73,1,975,390
74,1,974,369
75,1,967,349
76,1,965,329
77,1,956,310
78,1,956,301
79,1,950,285
80,1,944,274
81,1,938,271
82,1,935,257
83,1,926,255
84,1,921,252
85,1,918,246
86,1,906,241
87,1,897,245
88,1,891,244
89,1,882,247
90,1,873,255
91,1,868,260
92,1,856,271
93,1,846,276
94,1,836,292
95,1,830,306
96,1,817,324
97,1,810,339
98,1,802,356
99,1,797,377
100,1,790,394
101,1,779,419
102,1,768,440
103,1,791,453
104,1,850,443
105,1,896,445
106,1,927,431
107,1,914,403
108,1,896,380
109,1,881,368
110,1,867,356
111,1,853,348
112,1,839,338
113,1,819,326
114,1,807,326
115,1,805,316
116,1,803,318
117,1,808,319
118,1,816,320
119,1,820,323
120,1,823,326
121,1,831,335
122,1,841,340
123,1,846,351
124,1,855,358
125,1,862,372
126,1,869,386
127,1,875,403
128,1,883,421
129,1,890,444
130,1,899,462
131,1,908,484
132,1,911,506
133,1,920,528
134,1,927,550
135,1,935,513
136,1,948,467
137,1,957,427
138,1,965,376
139,1,971,346
140,1,975,300
141,1,983,272
142,1,992,232
143,1,999,199
144,1,1004,171
145,1,1010,142
146,1,1018,111
147,1,1022,85
148,1,1025,66
149,1,1033,44
150,1,1036,27
151,1,1042,8
152,1,1045,3
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,1,1116,4
168,1,1117,10
169,1,1114,24
170,1,1124,38
171,1,1126,58
172,1,1127,79
173,1,1133,97
174,1,1138,126
175,1,1140,148
176,1,1140,176
177,1,1148,207
178,1,1148,233
179,1,1152,259
180,1,1154,294
181,1,1157,328
182,1,1161,362
183,1,1165,393
184,1,1164,426
185,1,1167,463
186,1,1168,459
187,1,1165,427
188,1,1156,394
189,1,1157,363
190,1,1150,334
191,1,1148,308
192,1,1143,278
193,1,1138,254
194,1,1134,226
195,1,1130,205
196,1,1128,186
197,1,1123,166
198,1,1119,155
199,1,1113,138
200,1,1113,126
201,1,1112,106
202,1,1106,98
203,1,1102,90
204,1,1100,79
205,1,1100,75
206,1,1098,70
207,1,1097,69
208,1,1100,68
209,1,1100,69
210,1,1100,69
211,1,1101,75
212,1,1103,83
213,1,1106,94
214,1,1108,100
215,1,1112,117
216,1,1109,133
217,1,1115,146
218,1,1115,169
219,1,1113,189
220,1,1115,212
221,1,1117,237
222,1,1123,263
223,1,1124,289
224,1,1130,327
225,1,1138,362
226,1,1147,397
227,1,1159,433
228,1,1133,462
229,1,1037,481
230,1,940,490
231,1,855,512
232,1,761,543
233,1,690,568
234,1,606,601
235,1,530,633
236,1,452,662
237,1,395,685
