Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,1,1111,343
19,1,1121,355
20,1,1134,367
21,1,1151,373
22,1,1165,386
23,1,1181,398
24,1,1200,413
25,1,1223,424
26,1,1247,450
27,1,1269,464
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,1,1266,358
40,1,1244,332
41,1,1230,299
42,1,1222,278
43,1,1202,255
44,1,1191,235
45,1,1178,218
46,1,1172,204
47,1,1159,188
48,1,1152,171
49,1,1138,159
50,1,1129,152
51,1,1122,141
52,1,1114,133
53,1,1105,128
54,1,1097,124
55,1,1088,123
56,1,1081,123
57,1,1073,127
58,1,1066,132
59,1,1060,135
60,1,1052,141
61,1,1045,151
62,1,1040,160
63,1,1034,172
64,1,1028,186
65,1,1025,198
66,1,1019,214
67,1,1017,231
68,1,1011,247
69,1,1006,269
70,1,1009,293
71,1,997,315
72,1,993,337
73,1,986,365
74,1,981,384
75,1,979,416
76,1,974,440
77,1,977,437
78,1,978,409
79,1,973,375
80,1,978,345
81,1,976,310
82,1,977,284
83,1,976,252
84,1,980,223
85,1,981,198
86,1,979,176
87,1,982,158
88,1,984,139
89,1,985,121
90,1,984,106
91,1,985,92
92,1,988,77
93,1,989,67
94,1,993,57
95,1,993,52
96,1,995,43
97,1,996,44
98,1,1002,43
99,1,1009,44
100,1,1012,46
101,1,1015,52
102,1,1019,59
103,1,1020,64
104,1,1031,76
105,1,1034,88
106,1,1037,103
107,1,1044,118
108,1,1049,136
109,1,1056,151
110,1,1062,172
111,1,1064,193
112,1,1069,213
113,1,1073,238
114,1,1081,262
115,1,1084,297
116,1,1094,324
117,1,1099,353
118,1,1108,383
119,1,1110,420
