Frame,Visibility,X,Y
0,1,1208,625
1,1,1249,647
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,1,1241,474
10,1,1213,444
11,1,1203,398
12,1,1180,365
13,1,1166,330
14,1,1139,300
15,1,1128,272
16,1,1122,245
17,1,1104,224
18,1,1085,194
19,1,1077,171
20,1,1070,150
21,1,1059,134
22,1,1050,121
23,1,1036,105
24,1,1029,86
25,1,1022,77
26,1,1013,76
27,1,1003,69
28,1,1000,62
29,1,997,54
30,1,990,59
31,1,987,52
32,1,982,63
33,1,980,67
34,1,977,75
35,1,970,78
36,1,969,99
37,1,967,106
38,1,965,120
39,1,962,132
40,1,958,146
41,1,956,162
42,1,956,180
43,1,954,202
44,1,951,222
45,1,947,243
46,1,946,265
47,1,946,293
48,1,950,318
49,1,945,347
50,1,945,373
51,1,950,390
52,1,956,380
53,1,962,350
54,1,971,335
55,1,978,306
56,1,984,282
57,1,991,267
58,1,995,250
59,1,1002,225
60,1,1009,212
61,1,1010,200
62,1,1017,188
63,1,1016,177
64,1,1021,167
65,1,1024,161
66,1,1029,150
67,1,1029,148
68,1,1032,145
69,1,1038,147
70,1,1043,145
71,1,1046,145
72,1,1047,151
73,1,1051,159
74,1,1058,167
75,1,1066,172
76,1,1070,191
77,1,1077,203
78,1,1086,219
79,1,1094,234
80,1,1101,254
81,1,1112,274
82,1,1118,295
83,1,1126,316
84,1,1130,345
85,1,1137,366
86,1,1153,388
87,1,1156,419
88,1,1107,427
89,1,1020,430
90,1,940,426
91,1,862,426
92,1,783,427
93,1,727,431
94,1,653,439
95,1,589,447
96,1,533,453
97,1,480,468
98,1,432,480
99,1,382,498
100,1,345,512
101,1,306,530
102,1,270,553
103,1,243,573
104,1,219,592
105,1,195,620
106,1,175,639
107,1,164,662
108,1,153,672
109,1,171,642
110,1,184,613
111,1,195,586
112,1,210,553
113,1,215,529
114,1,226,506
115,1,230,489
116,1,233,473
117,1,229,460
118,1,224,442
119,1,219,432
