Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,1271,368
9,1,1232,358
10,1,1192,350
11,1,1166,341
12,1,1129,330
13,1,1109,322
14,1,1091,312
15,1,1077,305
16,1,1062,298
17,1,1053,297
18,1,1043,290
19,1,1027,285
20,1,1016,281
21,1,1004,279
22,1,987,276
23,1,968,278
24,1,951,282
25,1,939,284
26,1,919,295
27,1,898,304
28,1,879,316
29,1,855,326
30,1,835,342
31,1,817,357
32,1,790,370
33,1,772,382
34,1,754,403
35,1,726,425
36,1,706,443
37,1,679,460
38,1,663,484
39,1,682,457
40,1,709,422
41,1,742,391
42,1,772,361
43,1,798,336
44,1,827,307
45,1,853,272
46,1,865,244
47,1,878,229
48,1,887,206
49,1,898,177
50,1,906,159
51,1,914,140
52,1,917,125
53,1,926,103
54,1,925,90
55,1,931,76
56,1,935,62
57,1,936,57
58,1,941,42
59,1,942,40
60,1,946,30
61,1,948,24
62,1,950,24
63,1,948,17
64,1,948,20
65,1,950,21
66,1,948,22
67,1,947,28
68,1,949,35
69,1,943,43
70,1,943,52
71,1,938,63
72,1,938,75
73,1,934,86
74,1,929,98
75,1,927,119
76,1,923,133
77,1,925,152
78,1,920,171
79,1,918,188
80,1,922,215
81,1,922,237
82,1,923,262
83,1,926,288
84,1,930,317
85,1,932,340
86,1,935,362
87,1,936,395
88,1,937,425
89,1,934,457
90,1,937,486
91,1,933,468
92,1,930,429
93,1,923,387
94,1,922,349
95,1,917,312
96,1,905,274
97,1,902,247
98,1,900,214
99,1,890,184
100,1,888,159
101,1,885,135
102,1,879,109
103,1,879,83
104,1,878,65
105,1,874,47
106,1,865,27
107,1,861,13
108,1,863,2
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,0,0,0
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,1,815,2
128,1,816,16
129,1,816,30
130,1,817,48
131,1,819,62
132,1,818,81
133,1,818,100
134,1,821,120
135,1,820,143
136,1,822,168
137,1,819,187
138,1,816,210
139,1,814,235
140,1,813,261
141,1,807,290
142,1,845,294
143,1,880,306
144,1,913,316
145,1,948,329
146,1,984,349
147,1,1018,362
148,1,1054,384
149,1,1090,404
150,1,1122,429
151,1,1149,454
152,1,1186,484
153,1,1222,515
154,1,1251,543
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,1,1271,444
162,1,1251,385
163,1,1227,323
164,1,1201,263
165,1,1173,209
166,1,1164,166
167,1,1153,121
168,1,1139,80
169,1,1131,40
170,1,1122,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,1,1055,21
213,1,1057,43
214,1,1055,76
215,1,1052,108
216,1,1053,150
217,1,1048,187
218,1,1048,224
219,1,1048,256
220,1,1045,294
221,1,1046,335
222,1,1044,378
223,1,1044,409
224,1,1051,391
225,1,1050,357
226,1,1053,326
227,1,1053,291
228,1,1054,258
229,1,1053,228
230,1,1053,201
231,1,1056,175
232,1,1057,155
233,1,1058,129
234,1,1062,103
235,1,1063,88
236,1,1069,63
237,1,1071,48
238,1,1070,31
239,1,1073,14
240,1,1074,6
241,1,1078,1
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,1,1112,3
255,1,1110,10
256,1,1116,25
257,1,1113,42
258,1,1118,66
259,1,1123,87
260,1,1128,109
261,1,1133,131
262,1,1139,161
263,1,1142,186
264,1,1150,219
265,1,1156,252
266,1,1158,283
267,1,1170,320
268,1,1175,360
269,1,1191,392
