Frame,Visibility,X,Y
0,1,1414,331
1,1,1416,322
2,1,1414,315
3,1,1410,309
4,1,1410,304
5,1,1408,300
6,1,1408,295
7,1,1407,295
8,1,1405,291
9,1,1402,292
10,1,1405,291
11,1,1402,292
12,1,1402,298
13,1,1404,295
14,1,1408,301
15,1,1411,309
16,1,1413,316
17,1,1416,322
18,1,1423,336
19,1,1432,342
20,1,1431,346
21,1,1408,343
22,1,1390,342
23,1,1375,337
24,1,1353,330
25,1,1327,328
26,1,1309,328
27,1,1281,328
28,1,1281,328
29,1,1230,325
30,1,1200,333
31,1,1173,334
32,1,1149,339
33,1,1113,345
34,1,1116,343
35,1,1057,355
36,1,1024,366
37,1,1024,367
38,1,960,388
39,1,918,402
40,1,928,403
41,1,859,426
42,1,828,441
43,1,826,439
44,1,763,469
45,1,763,469
46,1,700,505
47,1,670,523
48,1,648,537
49,1,615,562
50,1,583,580
51,1,561,603
52,1,528,627
53,1,508,637
54,1,538,615
55,1,565,591
56,1,561,597
57,1,588,574
58,1,613,553
59,1,628,537
60,1,654,516
61,1,667,502
62,1,693,484
63,1,709,474
64,1,732,462
65,1,744,454
66,1,766,450
67,1,786,435
68,1,804,427
69,1,829,415
70,1,844,412
71,1,858,411
72,1,877,406
73,1,889,408
74,1,895,409
75,1,912,412
76,1,915,409
77,1,934,418
78,1,934,420
79,1,943,426
80,1,958,441
81,1,957,438
82,1,966,457
83,1,981,474
84,1,981,474
85,1,988,486
86,1,985,477
87,1,982,457
88,1,972,435
89,1,966,420
90,1,957,402
91,1,946,385
92,1,940,370
93,1,933,351
94,1,922,340
95,1,916,331
96,1,907,324
97,1,901,318
98,1,894,307
99,1,886,301
100,1,879,298
101,1,874,294
102,1,868,295
103,1,861,297
104,1,852,295
105,1,843,297
106,1,837,298
107,1,828,303
108,1,820,307
109,1,810,315
110,1,804,322
111,1,798,333
112,1,787,340
113,1,778,351
114,1,772,361
115,1,838,379
116,1,871,390
117,1,852,382
118,1,838,384
119,1,825,378
120,1,816,378
121,1,813,379
122,1,805,378
123,1,801,375
124,1,793,372
125,1,789,372
126,1,781,373
127,1,777,379
128,1,771,382
129,1,765,388
130,1,765,397
131,1,765,402
132,1,766,414
133,1,772,417
134,1,774,433
135,1,777,439
136,1,780,459
137,1,781,471
138,1,783,483
139,1,784,495
140,1,796,475
141,1,802,453
142,1,807,426
143,1,814,417
144,1,825,397
145,1,831,385
146,1,843,364
147,1,847,351
148,1,858,342
149,1,867,325
150,1,877,319
151,1,889,307
152,1,898,298
153,1,907,294
154,1,922,288
155,1,927,276
156,1,933,276
157,1,945,271
158,1,955,273
159,1,960,271
160,1,967,271
161,1,973,270
162,1,979,274
163,1,987,277
164,1,991,282
165,1,1000,291
166,1,1003,295
167,1,1009,304
168,1,1015,310
169,1,1020,324
170,1,1027,333
171,1,1027,345
172,1,1033,352
173,1,1035,361
174,1,1035,352
175,1,1036,325
176,1,1038,306
177,1,1036,283
178,1,1036,267
179,1,1033,247
180,1,1033,228
181,1,1036,207
182,1,1038,187
183,1,1036,174
184,1,1038,156
185,1,1038,148
186,1,1039,135
187,1,1038,121
188,1,1038,109
189,1,1038,97
190,1,1039,93
191,1,1041,87
192,1,1039,78
193,1,1041,72
194,1,1041,72
195,1,1041,72
196,1,1036,72
197,1,1038,70
198,1,1038,70
199,1,1035,75
200,1,1033,81
201,1,1033,84
202,1,1032,93
203,1,1030,99
204,1,1029,108
205,1,1035,121
206,1,1038,133
207,1,1044,148
208,1,1048,165
209,1,1050,178
