Frame,Visibility,X,Y
0,1,910,372
1,1,888,373
2,1,869,382
3,1,847,387
4,1,827,396
5,1,806,405
6,1,784,416
7,1,752,433
8,1,720,451
9,1,687,467
10,1,651,490
11,1,610,510
12,1,625,474
13,1,651,428
14,1,673,386
15,1,687,346
16,1,702,307
17,1,712,270
18,1,723,237
19,1,732,205
20,1,738,176
21,1,747,144
22,1,755,118
23,1,760,93
24,1,766,72
25,1,771,47
26,1,776,26
27,1,779,11
28,1,784,2
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,1,829,4
50,1,831,17
51,1,832,33
52,1,831,54
53,1,836,76
54,1,836,94
55,1,837,113
56,1,835,134
57,1,839,157
58,1,841,175
59,1,843,201
60,1,843,226
61,1,845,251
62,1,849,277
63,1,851,302
64,1,854,331
65,1,856,353
66,1,850,321
67,1,848,294
68,1,843,262
69,1,839,237
70,1,838,202
71,1,834,176
72,1,830,147
73,1,826,120
74,1,826,98
75,1,824,70
76,1,820,48
77,1,817,22
78,1,815,3
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,1,643,3
109,1,641,23
110,1,634,43
111,1,629,73
112,1,623,99
113,1,621,127
114,1,615,159
115,1,610,189
116,1,603,220
117,1,596,259
118,1,588,292
119,1,578,329
120,1,572,372
121,1,563,409
122,1,554,444
123,1,540,488
124,1,534,527
125,1,533,542
126,1,544,512
127,1,557,480
128,1,569,453
129,1,582,427
130,1,595,396
131,1,605,375
132,1,616,353
133,1,628,329
134,1,640,308
135,1,651,291
136,1,663,276
137,1,675,262
138,1,688,252
139,1,696,238
140,1,709,229
141,1,722,221
142,1,735,216
143,1,747,209
144,1,762,204
145,1,774,206
146,1,787,205
147,1,801,206
148,1,815,210
149,1,830,213
150,1,843,218
151,1,858,224
152,1,870,235
153,1,884,243
154,1,897,256
155,1,913,267
156,1,930,283
157,1,947,303
158,1,962,315
159,1,976,335
160,1,994,356
161,1,1007,376
162,1,1022,392
163,1,1038,416
164,1,1055,438
165,1,1071,464
166,1,1087,488
167,1,1103,516
168,1,1115,546
169,1,1130,570
170,1,1125,548
171,1,1120,516
172,1,1112,490
173,1,1106,462
174,1,1100,438
175,1,1094,409
176,1,1090,387
177,1,1085,366
178,1,1075,342
179,1,1068,323
180,1,1064,306
181,1,1060,289
182,1,1054,277
183,1,1045,262
184,1,1041,251
185,1,1036,238
186,1,1030,229
187,1,1023,221
188,1,1018,218
189,1,1014,211
190,1,1006,203
191,1,1000,202
192,1,997,201
193,1,992,201
194,1,988,202
195,1,983,208
196,1,976,213
197,1,972,221
198,1,968,228
199,1,961,237
200,1,959,248
201,1,956,260
202,1,952,271
