Frame,Visibility,X,Y
0,0,0,0
1,1,1241,367
2,1,1208,353
3,1,1167,350
4,1,1138,338
5,1,1117,334
6,1,1098,330
7,1,1085,326
8,1,1074,326
9,1,1060,326
10,1,1048,330
11,1,1038,332
12,1,1031,335
13,1,1021,342
14,1,1013,349
15,1,1003,362
16,1,991,369
17,1,980,381
18,1,971,394
19,1,954,408
20,1,933,421
21,1,905,439
22,1,884,452
23,1,848,469
24,1,814,487
25,1,770,511
26,1,723,532
27,1,680,559
28,1,637,574
29,1,658,538
30,1,684,501
31,1,702,471
32,1,719,437
33,1,742,408
34,1,758,379
35,1,773,353
36,1,794,324
37,1,810,298
38,1,823,276
39,1,841,257
40,1,854,234
41,1,862,218
42,1,875,202
43,1,883,187
44,1,894,173
45,1,902,165
46,1,909,152
47,1,912,146
48,1,915,141
49,1,923,134
50,1,932,128
51,1,933,125
52,1,939,122
53,1,944,128
54,1,946,127
55,1,949,132
56,1,952,139
57,1,953,148
58,1,957,157
59,1,957,169
60,1,962,182
61,1,964,197
62,1,962,210
63,1,965,224
64,1,969,252
65,1,969,274
66,1,970,296
67,1,968,318
68,1,974,350
69,1,977,376
70,1,977,400
71,1,985,431
72,1,995,466
73,1,999,494
74,1,1005,513
75,1,996,469
76,1,982,423
77,1,973,382
78,1,956,341
79,1,945,304
80,1,939,265
81,1,930,232
82,1,921,206
83,1,910,170
84,1,900,146
85,1,891,122
86,1,888,97
87,1,877,78
88,1,870,60
89,1,865,43
90,1,856,28
91,1,848,15
92,1,842,6
93,1,833,1
94,1,823,2
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,1,775,3
102,1,770,2
103,1,765,5
104,1,759,12
105,1,754,22
106,1,748,34
107,1,739,49
108,1,734,67
109,1,731,78
110,1,724,98
111,1,721,119
112,1,715,140
113,1,712,159
114,1,709,184
115,1,704,207
116,1,697,235
117,1,692,257
118,1,748,271
119,1,801,284
120,1,868,293
121,1,930,302
122,1,975,319
123,1,1027,329
124,1,1085,353
125,1,1127,377
126,1,1178,394
127,1,1214,414
128,1,1261,438
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,1,1272,355
139,1,1255,287
140,1,1239,235
141,1,1232,188
142,1,1223,135
143,1,1223,87
144,1,1222,38
145,1,1222,4
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,1,1105,9
193,1,1104,50
194,1,1102,107
195,1,1096,161
196,1,1094,222
197,1,1092,280
198,1,1086,333
199,1,1082,393
200,1,1079,455
201,1,1070,517
202,1,1067,583
203,1,1056,655
204,1,1060,689
205,1,1056,634
206,1,1059,570
207,1,1068,514
208,1,1070,457
209,1,1072,398
210,1,1073,351
211,1,1078,305
212,1,1081,263
213,1,1085,215
214,1,1089,177
215,1,1089,140
216,1,1091,103
217,1,1098,73
218,1,1101,42
219,1,1105,12
220,1,1112,1
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,1,1261,349
259,1,1220,335
260,1,1185,326
261,1,1154,320
262,1,1119,316
263,1,1088,308
264,1,1062,307
265,1,1040,303
266,1,1012,308
267,1,989,312
268,1,965,313
269,1,940,322
270,1,919,330
271,1,895,338
272,1,875,348
273,1,848,358
274,1,826,375
275,1,794,385
276,1,767,402
277,1,732,415
278,1,693,439
279,1,683,438
280,1,710,410
281,1,730,385
282,1,755,368
283,1,771,347
284,1,792,322
285,1,806,309
286,1,822,301
287,1,843,285
288,1,858,271
289,1,871,261
290,1,885,253
291,1,896,245
292,1,905,238
293,1,912,234
294,1,917,233
295,1,919,232
296,1,925,230
297,1,930,230
298,1,929,233
299,1,933,239
300,1,938,245
301,1,938,247
302,1,940,255
303,1,941,263
304,1,942,274
305,1,946,287
306,1,947,297
307,1,950,311
308,1,953,330
309,1,952,350
310,1,954,367
311,1,957,385
312,1,960,410
313,1,961,432
314,1,962,458
315,1,959,459
316,1,950,437
317,1,939,411
318,1,930,386
319,1,924,370
320,1,914,350
321,1,910,322
322,1,904,309
323,1,898,296
324,1,886,280
325,1,882,267
326,1,880,256
327,1,874,249
328,1,871,243
329,1,865,235
330,1,862,231
331,1,858,229
332,1,852,225
333,1,849,230
334,1,846,231
335,1,838,237
336,1,833,241
337,1,830,247
338,1,828,252
339,1,823,267
340,1,817,276
341,1,815,288
342,1,811,302
343,1,802,320
344,1,797,338
345,1,789,355
346,1,780,378
347,1,772,402
348,1,778,417
349,1,861,415
350,1,945,418
351,1,1019,421
352,1,1097,426
353,1,1161,432
354,1,1227,440
355,0,0,0
356,0,0,0
357,0,0,0
358,0,0,0
359,0,0,0
360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,0
366,0,0,0
367,1,1271,360
368,1,1223,335
369,1,1189,310
