Frame,Visibility,X,Y
0,1,1025,115
1,1,1015,109
2,1,1012,100
3,1,1008,96
4,1,1002,95
5,1,1001,92
6,1,997,93
7,1,992,93
8,1,986,97
9,1,984,103
10,1,980,107
11,1,976,114
12,1,974,121
13,1,972,126
14,1,966,139
15,1,962,152
16,1,958,168
17,1,956,182
18,1,951,201
19,1,948,215
20,1,937,239
21,1,937,257
22,1,933,279
23,1,923,303
24,1,920,307
25,1,915,298
26,1,912,287
27,1,912,277
28,1,898,273
29,1,895,264
30,1,891,264
31,1,886,259
32,1,881,257
33,1,875,256
34,1,872,257
35,1,869,264
36,1,864,268
37,1,861,281
38,1,857,291
39,1,816,297
40,1,764,306
41,1,803,308
42,1,851,309
43,1,892,304
44,1,927,303
45,1,975,312
46,1,1030,323
47,1,1103,328
48,1,1156,342
49,1,1212,348
50,1,1266,365
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,1,1252,4
89,1,1245,2
90,1,1241,20
91,1,1240,33
92,1,1242,57
93,1,1241,72
94,1,1240,97
95,1,1241,116
96,1,1238,141
97,1,1238,165
98,1,1238,193
99,1,1243,220
100,1,1240,246
101,1,1245,278
102,1,1244,310
103,1,1250,344
104,1,1256,374
105,1,1265,415
106,1,1268,452
107,1,1272,488
108,1,1267,441
109,1,1255,397
110,1,1241,356
111,1,1229,310
112,1,1216,272
113,1,1212,239
114,1,1199,207
115,1,1185,165
116,1,1180,138
117,1,1168,106
118,1,1160,76
119,1,1150,49
120,1,1143,27
121,1,1138,6
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,1,1045,14
146,1,1048,43
147,1,1057,73
148,1,1063,101
149,1,1067,135
150,1,1069,172
151,1,1072,205
152,1,1074,250
153,1,1083,280
154,1,1081,325
155,1,1085,366
156,1,1089,410
157,1,1092,449
158,1,1006,436
159,1,914,417
160,1,874,418
161,1,850,415
162,1,832,417
163,1,816,420
164,1,806,433
165,1,803,439
166,1,812,448
167,1,815,464
168,1,815,475
169,1,814,488
170,1,812,503
171,1,794,516
172,1,777,535
173,1,760,548
174,1,737,568
175,1,724,589
176,1,705,606
177,1,682,628
178,1,659,647
179,1,655,613
180,1,642,586
181,1,630,556
182,1,616,532
183,1,608,518
184,1,588,494
185,1,574,480
186,1,565,461
187,1,552,450
188,1,534,441
189,1,523,428
190,1,506,418
191,1,496,415
192,1,483,406
193,1,471,406
194,1,452,399
195,1,447,404
196,1,432,400
197,1,419,400
198,1,408,406
199,1,396,408
200,1,384,416
201,1,366,424
202,1,361,432
203,1,349,445
204,1,336,463
205,1,329,475
206,1,316,491
207,1,307,504
208,1,301,529
209,1,288,547
