Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,1,892,15
5,1,911,39
6,1,959,122
7,1,992,214
8,1,1031,314
9,1,876,216
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,1,1271,311
18,1,1253,306
19,1,1244,298
20,1,1232,296
21,1,1220,291
22,1,1208,287
23,1,1194,284
24,1,1178,286
25,1,1170,286
26,1,1152,285
27,1,1144,289
28,1,1123,290
29,1,1108,290
30,1,1094,299
31,1,1085,304
32,1,1065,313
33,1,1059,321
34,1,1047,334
35,1,1039,347
36,1,1021,363
37,1,1000,378
38,1,984,394
39,1,958,415
40,1,926,434
41,1,890,463
42,1,860,489
43,1,823,516
44,1,780,550
45,1,728,580
46,1,694,605
47,1,707,571
48,1,726,545
49,1,741,509
50,1,749,481
51,1,767,466
52,1,785,443
53,1,797,410
54,1,809,395
55,1,826,373
56,1,838,353
57,1,856,333
58,1,866,319
59,1,876,307
60,1,887,295
61,1,891,285
62,1,897,274
63,1,899,262
64,1,907,260
65,1,911,257
66,1,920,249
67,1,923,247
68,1,921,250
69,1,927,250
70,1,933,250
71,1,939,255
72,1,935,268
73,1,941,278
74,1,942,283
75,1,947,299
76,1,956,312
77,1,959,327
78,1,969,345
79,1,978,358
80,1,979,375
81,1,990,392
82,1,1005,422
83,1,1011,446
84,1,1007,424
85,1,1006,402
86,1,1006,379
87,1,996,354
88,1,993,332
89,1,993,323
90,1,990,306
91,1,984,287
92,1,975,276
93,1,975,262
94,1,969,254
95,1,967,245
96,1,964,237
97,1,951,237
98,1,951,234
99,1,945,234
100,1,937,230
101,1,928,235
102,1,920,236
103,1,914,242
104,1,905,248
105,1,890,259
106,1,882,273
107,1,871,282
108,1,855,301
109,1,844,315
110,1,831,335
111,1,821,352
112,1,884,361
113,1,960,364
114,1,981,354
115,1,999,337
116,1,1014,317
117,1,1026,303
118,1,1039,294
119,1,1052,291
120,1,1066,282
121,1,1081,271
122,1,1093,272
123,1,1104,267
124,1,1121,271
125,1,1133,275
126,1,1152,278
127,1,1162,288
128,1,1175,287
129,1,1187,297
130,1,1203,308
131,1,1221,325
132,1,1234,334
133,1,1241,340
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,1,1268,265
145,1,1266,236
146,1,1249,211
147,1,1233,181
148,1,1219,155
149,1,1207,130
150,1,1204,129
151,1,1194,106
152,1,1178,83
153,1,1166,64
154,1,1159,44
155,1,1144,30
156,1,1132,17
157,1,1121,4
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,1,1044,5
176,1,1035,13
177,1,1035,30
178,1,1034,52
179,1,1030,69
180,1,1026,91
181,1,1026,110
182,1,1022,136
183,1,1018,164
184,1,1010,188
185,1,1008,216
186,1,1003,247
187,1,999,275
188,1,990,303
189,1,988,332
190,1,981,362
191,1,985,344
192,1,988,338
193,1,989,325
194,1,993,312
195,1,996,305
196,1,997,296
197,1,999,293
198,1,1000,288
199,1,1000,288
200,1,1004,284
201,1,1002,284
202,1,1004,286
203,1,1003,291
204,1,1001,296
205,1,1007,299
206,1,973,315
207,1,905,325
208,1,847,338
209,1,779,352
