Frame,Visibility,X,Y
0,1,567,70
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,1272,356
7,1,1253,356
8,1,1240,346
9,1,1222,349
10,1,1213,351
11,1,1204,348
12,1,1189,349
13,1,1175,354
14,1,1157,361
15,1,1144,363
16,1,1124,376
17,1,1114,385
18,1,1107,385
19,1,1082,397
20,1,1066,404
21,1,1052,410
22,1,1032,422
23,1,991,444
24,1,974,451
25,1,944,473
26,1,904,493
27,1,863,515
28,1,827,541
29,1,770,566
30,1,735,589
31,1,694,626
32,1,643,660
33,1,630,675
34,1,651,620
35,1,666,587
36,1,691,545
37,1,699,513
38,1,721,480
39,1,733,450
40,1,741,422
41,1,753,405
42,1,762,381
43,1,773,354
44,1,789,321
45,1,792,304
46,1,800,288
47,1,801,272
48,1,807,258
49,1,811,248
50,1,824,238
51,1,827,232
52,1,827,226
53,1,833,222
54,1,835,216
55,1,835,216
56,1,839,211
57,1,839,211
58,0,0,0
59,1,836,224
60,1,837,224
61,1,842,231
62,1,840,242
63,1,838,249
64,1,839,257
65,1,842,264
66,1,842,277
67,1,839,298
68,1,839,308
69,1,839,337
70,1,834,353
71,1,834,371
72,1,837,388
73,1,836,417
74,1,830,413
75,1,818,387
76,1,814,358
77,1,805,330
78,1,792,304
79,1,786,282
80,1,771,254
81,1,773,236
82,1,762,214
83,1,748,193
84,1,745,176
85,1,742,173
86,1,726,153
87,1,725,138
88,1,717,123
89,1,709,114
90,1,706,104
91,1,701,107
92,1,696,102
93,1,691,98
94,1,682,93
95,1,676,94
96,1,668,94
97,1,665,100
98,1,658,103
99,1,652,107
100,1,644,115
101,1,637,123
102,1,633,132
103,1,630,141
104,1,620,163
105,1,604,178
106,1,601,192
107,1,595,206
108,1,576,230
109,1,574,249
110,1,558,271
111,1,542,299
112,1,531,325
113,1,565,330
114,1,631,346
115,1,709,353
116,1,764,362
117,1,815,374
118,1,874,388
119,1,920,415
120,1,987,434
121,1,1026,457
122,1,1075,480
123,1,1135,506
124,1,1168,532
125,1,1224,561
126,1,1272,593
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,1,1272,118
191,1,1272,89
192,1,1266,53
193,1,1263,26
194,1,1259,4
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,1,1272,275
242,1,1250,274
243,1,1225,275
244,1,1205,275
245,1,1179,281
246,1,1161,285
247,1,1131,290
248,1,1109,296
249,1,1086,308
250,1,1061,321
251,1,1032,336
252,1,1008,357
253,1,973,367
254,1,934,385
255,1,904,406
256,1,864,424
257,1,823,442
258,1,785,467
259,1,733,490
260,1,686,510
261,1,649,538
262,1,667,510
263,1,683,485
264,1,700,455
265,1,729,429
266,1,746,401
267,1,766,374
268,1,772,351
269,1,787,336
270,1,814,314
271,1,826,293
272,1,836,284
273,1,861,268
274,1,871,258
275,1,885,245
276,1,893,235
277,1,901,226
278,1,920,220
279,1,927,211
280,1,930,210
281,1,941,209
282,1,952,206
283,1,958,206
284,1,964,207
285,1,972,212
286,1,978,217
287,1,980,219
288,1,987,229
289,1,989,244
290,1,995,256
291,1,1000,259
292,1,1007,270
293,1,1014,282
294,1,1016,299
295,1,1017,317
296,1,1026,329
297,1,1029,359
298,1,1044,373
299,1,1040,397
300,1,1048,411
301,1,1046,395
302,1,1042,358
303,1,1036,336
304,1,1028,310
305,1,1020,288
306,1,1013,262
307,1,1009,247
308,1,1008,231
309,1,1002,217
310,1,999,202
311,1,991,191
312,1,983,175
313,1,980,169
314,1,980,169
315,1,978,162
316,1,971,158
317,1,960,150
318,1,960,150
319,1,954,150
320,1,946,154
321,1,938,160
322,1,932,164
323,1,918,175
324,1,915,183
325,1,910,188
326,1,895,203
327,1,885,218
328,1,866,231
329,1,857,249
