Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,1,1271,315
6,1,1251,309
7,1,1233,302
8,1,1222,300
9,1,1205,299
10,1,1192,297
11,1,1174,296
12,1,1153,302
13,1,1141,301
14,1,1118,302
15,1,1100,308
16,1,1079,313
17,1,1057,326
18,1,1024,334
19,1,1000,344
20,1,977,354
21,1,946,365
22,1,910,377
23,1,882,396
24,1,843,407
25,1,798,434
26,1,752,460
27,1,709,482
28,1,660,503
29,1,607,533
30,1,574,538
31,1,589,512
32,1,601,468
33,1,613,431
34,1,632,401
35,1,640,373
36,1,657,342
37,1,664,316
38,1,683,288
39,1,688,264
40,1,696,240
41,1,710,214
42,1,714,201
43,1,723,184
44,1,732,171
45,1,737,151
46,1,745,137
47,1,758,123
48,1,762,118
49,1,769,101
50,1,774,96
51,1,779,91
52,1,786,85
53,1,793,81
54,1,806,80
55,1,811,79
56,1,812,80
57,1,817,80
58,1,822,81
59,1,829,84
60,1,840,98
61,1,846,109
62,1,855,120
63,1,859,131
64,1,864,139
65,1,868,146
66,1,876,167
67,1,885,185
68,1,890,202
69,1,894,225
70,1,896,245
71,1,907,266
72,1,903,287
73,1,912,307
74,1,916,333
75,1,922,361
76,1,921,392
77,1,932,418
78,1,933,435
79,1,930,436
80,1,921,402
81,1,915,371
82,1,913,337
83,1,904,318
84,1,897,282
85,1,895,256
86,1,888,228
87,1,881,210
88,1,869,189
89,1,866,168
90,1,862,155
91,1,859,138
92,1,853,128
93,1,853,113
94,1,848,106
95,1,845,92
96,1,839,86
97,1,834,73
98,1,830,75
99,1,834,68
100,1,830,67
101,1,823,59
102,1,821,67
103,1,813,69
104,1,810,71
105,1,807,78
106,1,802,76
107,1,796,86
108,1,784,100
109,1,782,108
110,1,776,123
111,1,773,135
112,1,765,153
113,1,758,165
114,1,754,182
115,1,750,196
116,1,741,219
117,1,736,239
118,1,725,254
119,1,721,282
120,1,730,306
121,1,769,327
122,1,795,345
123,1,843,369
124,1,857,377
125,1,888,375
126,1,895,384
127,1,912,396
128,1,932,409
129,1,946,417
130,1,959,430
131,1,977,441
132,1,999,458
133,1,1027,479
134,1,1053,497
135,1,1083,517
136,1,1122,542
137,1,1153,561
138,1,1190,595
139,1,1216,621
140,1,1245,646
141,0,0,0
142,0,0,0
143,1,1271,591
144,1,1265,557
145,1,1272,520
146,1,1269,482
147,1,1269,447
148,1,1268,403
149,1,1267,381
150,1,1263,349
151,1,1269,318
152,1,1270,286
153,1,1263,260
154,1,1262,238
155,1,1266,214
156,1,1262,193
157,1,1268,167
158,1,1271,148
159,1,1266,129
160,1,1265,110
161,1,1270,99
162,1,1264,90
163,1,1269,80
164,1,1270,77
165,1,1271,61
166,1,1270,58
167,1,1268,54
168,1,1265,51
169,1,1268,47
170,1,1260,49
171,1,1263,53
172,1,1265,61
173,1,1262,67
174,1,1261,75
175,1,1264,78
176,1,1262,88
177,1,1255,105
178,1,1262,119
179,1,1254,132
180,1,1255,144
181,1,1249,162
182,1,1250,186
183,1,1253,204
184,1,1245,230
185,1,1248,251
186,1,1247,274
187,1,1247,301
188,1,1244,334
189,1,1241,356
190,1,1238,386
191,1,1235,417
192,1,1236,445
193,1,1232,475
194,1,1231,516
195,1,1227,545
196,1,1224,539
197,1,1221,502
198,1,1221,474
199,1,1219,444
200,1,1219,411
201,1,1209,393
202,1,1213,374
203,1,1205,347
204,1,1206,332
205,1,1205,304
206,1,1206,291
207,1,1199,278
208,1,1196,259
209,1,1204,245
210,1,1196,237
211,1,1200,224
212,1,1197,220
213,1,1202,203
214,1,1205,205
215,1,1204,200
216,1,1204,194
217,1,1207,194
218,1,1207,191
219,1,1209,195
220,1,1213,202
221,1,1211,203
222,1,1211,207
223,1,1216,216
224,1,1213,227
225,1,1220,239
226,1,1224,251
227,1,1226,268
228,1,1230,286
229,1,1231,310
230,1,1241,325
231,1,1254,352
232,1,1262,380
233,1,1271,397
234,0,0,0
235,0,0,0
236,1,1243,448
237,1,1183,440
238,1,1125,430
239,1,1073,427
