Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,1,1267,344
28,1,1221,341
29,1,1170,331
30,1,1134,325
31,1,1091,329
32,1,1048,315
33,1,1021,310
34,1,982,306
35,1,951,303
36,1,921,300
37,1,893,304
38,1,864,305
39,1,840,303
40,1,806,305
41,1,784,315
42,1,765,320
43,1,746,330
44,1,725,335
45,1,697,340
46,1,679,344
47,1,656,355
48,1,632,365
49,1,613,375
50,1,591,386
51,1,570,403
52,1,553,418
53,1,522,438
54,1,506,454
55,1,478,472
56,1,455,489
57,1,464,468
58,1,478,435
59,1,502,403
60,1,518,367
61,1,530,339
62,1,550,309
63,1,564,274
64,1,572,244
65,1,581,217
66,1,587,198
67,1,601,169
68,1,606,149
69,1,612,121
70,1,621,97
71,1,625,81
72,1,633,55
73,1,642,42
74,1,642,25
75,1,650,12
76,1,653,4
77,1,658,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,1,716,3
93,1,719,19
94,1,726,37
95,1,728,53
96,1,734,76
97,1,744,101
98,1,746,130
99,1,755,154
100,1,756,179
101,1,760,209
102,1,767,239
103,1,778,276
104,1,783,307
105,1,788,348
106,1,792,379
107,1,797,418
108,1,798,450
109,1,796,446
110,1,795,416
111,1,797,383
112,1,797,354
113,1,796,328
114,1,794,299
115,1,797,278
116,1,795,252
117,1,797,232
118,1,793,215
119,1,794,195
120,1,793,178
121,1,793,165
122,1,792,154
123,1,785,144
124,1,786,139
125,1,783,127
126,1,777,119
127,1,768,120
128,1,768,120
129,1,760,119
130,1,752,122
131,1,742,128
132,1,733,135
133,1,727,146
134,1,716,156
135,1,703,167
136,1,692,186
137,1,684,198
138,1,670,220
139,1,654,239
140,1,643,263
141,1,632,286
142,1,614,313
143,1,608,345
144,1,593,377
145,1,582,407
146,1,562,438
147,1,553,481
148,1,541,522
149,1,625,519
150,1,725,520
151,1,815,525
152,1,897,532
153,1,999,549
154,1,1086,573
155,1,1161,583
156,1,1248,606
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,1,1272,255
176,1,1256,225
177,1,1239,200
178,1,1221,181
179,1,1191,154
180,1,1175,133
181,1,1155,116
182,1,1141,104
183,1,1118,81
184,1,1098,70
185,1,1085,63
186,1,1070,53
187,1,1050,45
188,1,1036,42
189,1,1028,39
190,1,1020,38
191,1,1006,37
192,1,989,41
193,1,977,43
194,1,971,50
195,1,961,64
196,1,948,80
197,1,940,93
198,1,929,109
199,1,918,121
200,1,911,139
201,1,906,158
202,1,899,183
203,1,892,208
204,1,884,232
205,1,877,256
206,1,869,289
207,1,863,322
208,1,858,351
209,1,851,383
210,1,843,417
211,1,833,459
212,1,825,493
213,1,820,543
214,1,812,581
215,1,808,601
216,1,826,566
217,1,840,525
218,1,856,482
219,1,872,443
220,1,891,405
221,1,914,374
222,1,931,339
223,1,949,306
224,1,974,277
225,1,995,250
226,1,1016,222
227,1,1041,201
228,1,1062,185
229,1,1081,160
