Frame,Visibility,X,Y
0,1,1265,323
1,1,1262,316
2,1,1262,314
3,1,1263,310
4,1,1263,310
5,1,1263,310
6,1,1263,310
7,1,1257,319
8,1,1253,320
9,1,1252,323
10,1,1245,334
11,1,1239,337
12,1,1232,341
13,1,1217,357
14,1,1205,366
15,1,1183,378
16,1,1168,376
17,1,1141,384
18,1,1112,391
19,1,1078,399
20,1,1044,410
21,1,1002,428
22,1,965,448
23,1,928,472
24,1,892,495
25,1,850,524
26,1,821,548
27,1,806,540
28,1,818,506
29,1,820,473
30,1,824,446
31,1,826,416
32,1,834,393
33,1,837,370
34,1,844,347
35,1,855,322
36,1,858,311
37,1,863,290
38,1,868,272
39,1,874,256
40,1,875,247
41,1,879,235
42,1,886,224
43,1,893,215
44,1,893,210
45,1,899,202
46,1,902,200
47,1,909,198
48,1,911,197
49,1,912,200
50,1,917,203
51,1,921,204
52,1,926,210
53,1,925,215
54,1,929,223
55,1,932,232
56,1,935,246
57,1,938,258
58,1,943,271
59,1,946,289
60,1,948,304
61,1,949,324
62,1,953,340
63,1,957,365
64,1,962,383
65,1,958,386
66,1,959,363
67,1,960,326
68,1,956,296
69,1,956,268
70,1,952,240
71,1,953,219
72,1,950,196
73,1,947,177
74,1,945,157
75,1,943,139
76,1,943,123
77,1,939,112
78,1,941,101
79,1,940,88
80,1,937,81
81,1,937,70
82,1,935,66
83,1,934,63
84,1,932,62
85,1,931,58
86,1,929,62
87,1,926,63
88,1,928,64
89,1,924,71
90,1,923,80
91,1,920,88
92,1,919,95
93,1,920,109
94,1,916,118
95,1,912,129
96,1,913,146
97,1,911,161
98,1,907,178
99,1,903,198
100,1,900,212
101,1,892,237
102,1,888,258
103,1,941,260
104,1,1003,261
105,1,1064,263
106,1,1115,275
107,1,1172,278
108,1,1233,283
