Frame,Visibility,X,Y
0,1,1085,308
1,1,1061,315
2,1,1035,325
3,1,1001,345
4,1,971,367
5,1,938,385
6,1,896,403
7,1,846,431
8,1,809,454
9,1,767,482
10,1,719,509
11,1,680,538
12,1,640,561
13,1,594,594
14,1,553,625
15,1,511,661
16,1,500,652
17,1,512,624
18,1,527,599
19,1,540,575
20,1,557,549
21,1,563,526
22,1,582,510
23,1,592,496
24,1,609,476
25,1,622,457
26,1,637,437
27,1,647,427
28,1,667,411
29,1,679,404
30,1,693,394
31,1,709,389
32,1,721,383
33,1,737,379
34,1,750,375
35,1,760,375
36,1,770,377
37,1,791,378
38,1,801,377
39,1,814,384
40,1,826,391
41,1,835,404
42,1,846,414
43,1,862,422
44,1,875,432
45,1,881,444
46,1,900,462
47,1,912,480
48,1,927,497
49,1,933,516
50,1,947,538
51,1,959,555
52,1,964,530
53,1,956,498
54,1,956,452
55,1,950,414
56,1,950,376
57,1,947,346
58,1,941,313
59,1,936,280
60,1,933,252
61,1,927,224
62,1,923,205
63,1,920,181
64,1,914,159
65,1,916,144
66,1,910,125
67,1,908,107
68,1,904,92
69,1,901,84
70,1,898,73
71,1,894,64
72,1,892,56
73,1,890,50
74,1,882,52
75,1,878,47
76,1,875,45
77,1,872,44
78,1,866,51
79,1,862,54
80,1,859,59
81,1,855,71
82,1,849,79
83,1,844,87
84,1,839,102
85,1,833,117
86,1,828,133
87,1,823,144
88,1,818,164
89,1,807,185
90,1,800,208
91,1,788,230
92,1,778,256
93,1,766,275
94,1,753,302
95,1,751,318
96,1,831,339
97,1,899,368
98,1,987,373
99,1,996,400
100,1,950,390
101,1,909,388
102,1,862,380
103,1,826,376
104,1,785,382
105,1,740,384
106,1,684,388
107,1,644,390
108,1,604,397
109,1,566,404
110,1,532,413
111,1,506,423
112,1,502,437
113,1,503,443
114,1,527,428
115,1,578,401
116,1,628,382
117,1,671,358
118,1,722,339
119,1,756,317
120,1,796,302
121,1,833,288
122,1,877,274
123,1,916,264
124,1,952,254
125,1,987,247
126,1,1017,242
127,1,1052,238
128,1,1076,234
129,1,1107,236
130,1,1132,232
131,1,1154,237
132,1,1179,240
133,1,1199,244
134,1,1219,251
135,1,1235,259
136,1,1254,263
137,1,1266,276
