Frame,Visibility,X,Y
0,1,1091,390
1,1,1073,385
2,1,1065,383
3,1,1050,379
4,1,1041,376
5,1,1031,376
6,1,1029,376
7,1,1019,374
8,1,1013,375
9,1,1005,375
10,1,1005,378
11,1,997,384
12,1,992,392
13,1,988,394
14,1,981,407
15,1,967,413
16,1,952,428
17,1,936,437
18,1,910,449
19,1,884,458
20,1,857,476
21,1,839,472
22,1,860,441
23,1,869,413
24,1,884,379
25,1,892,348
26,1,902,324
27,1,903,301
28,1,910,282
29,1,913,259
30,1,918,235
31,1,924,213
32,1,928,198
33,1,930,181
34,1,933,162
35,1,933,148
36,1,932,130
37,1,933,120
38,1,937,108
39,1,934,105
40,1,936,94
41,1,937,87
42,1,936,80
43,1,937,81
44,1,937,81
45,1,940,74
46,1,940,74
47,1,943,77
48,1,948,82
49,1,949,84
50,1,949,91
51,1,951,95
52,1,955,105
53,1,962,119
54,1,961,130
55,1,966,149
56,1,969,162
57,1,971,178
58,1,966,199
59,1,975,221
60,1,975,246
61,1,975,265
62,1,972,295
63,1,978,316
64,1,975,347
65,1,980,369
66,1,979,395
67,1,977,426
68,1,980,462
69,1,981,489
70,1,980,498
71,1,970,469
72,1,968,439
73,1,961,410
74,1,953,392
75,1,945,368
76,1,947,344
77,1,939,321
78,1,933,295
79,1,930,279
80,1,924,261
81,1,920,254
82,1,920,243
83,1,915,231
84,1,910,218
85,1,907,204
86,1,905,203
87,1,902,192
88,1,897,187
89,1,894,179
90,1,888,178
91,1,893,178
92,1,884,179
93,1,886,182
94,1,883,187
95,1,881,192
96,1,877,200
97,1,872,206
98,1,869,222
99,1,867,229
100,1,864,239
101,1,862,257
102,1,855,277
103,1,852,292
104,1,851,311
105,1,845,335
106,1,842,358
107,1,839,384
108,1,834,418
109,1,828,442
110,1,819,481
111,1,888,486
112,1,966,495
113,1,1041,520
114,1,1112,542
115,1,1190,561
116,1,1266,593
