Frame,Visibility,X,Y
0,1,1254,270
1,1,1245,265
2,1,1234,256
3,1,1217,250
4,1,1204,241
5,1,1192,236
6,1,1175,232
7,1,1162,235
8,1,1144,226
9,1,1134,223
10,1,1120,222
11,1,1103,224
12,1,1091,227
13,1,1081,229
14,1,1067,234
15,1,1055,240
16,1,1039,245
17,1,1026,254
18,1,1008,261
19,1,991,271
20,1,969,282
21,1,947,294
22,1,919,311
23,1,891,328
24,1,859,347
25,1,819,365
26,1,782,396
27,1,737,416
28,1,696,441
29,1,664,445
30,1,658,405
31,1,654,372
32,1,647,333
33,1,648,287
34,1,647,256
35,1,641,226
36,1,643,187
37,1,641,155
38,1,638,127
39,1,640,97
40,1,637,65
41,1,633,40
42,1,635,11
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,1,592,8
76,1,594,34
77,1,596,55
78,1,596,81
79,1,596,113
80,1,597,143
81,1,599,178
82,1,600,215
83,1,601,250
84,1,603,281
85,1,607,320
86,1,608,358
87,1,611,400
88,1,610,442
89,1,615,478
90,1,615,523
91,1,615,559
92,1,619,532
93,1,624,498
94,1,625,457
95,1,628,426
96,1,631,394
97,1,633,352
98,1,632,326
99,1,635,292
100,1,631,264
101,1,630,240
102,1,630,218
103,1,633,194
104,1,630,172
105,1,627,151
106,1,627,133
107,1,625,118
108,1,626,104
109,1,623,87
110,1,624,76
111,1,621,63
112,1,620,57
113,1,620,48
114,1,617,41
115,1,617,39
116,1,616,38
117,1,612,35
118,1,607,34
119,1,602,37
120,1,598,40
121,1,594,47
122,1,589,53
123,1,579,64
124,1,575,69
125,1,568,82
126,1,561,96
127,1,554,113
128,1,546,127
129,1,539,144
130,1,531,160
131,1,525,185
132,1,516,205
133,1,507,226
134,1,502,255
135,1,495,275
136,1,482,302
137,1,474,329
138,1,493,346
139,1,552,345
140,1,642,344
141,1,718,340
142,1,790,338
143,1,854,341
144,1,908,346
145,1,957,342
146,1,1018,359
147,1,1069,361
148,1,1121,374
149,1,1167,389
