Frame,Visibility,X,Y
0,1,619,294
1,1,634,282
2,1,640,278
3,1,653,271
4,1,662,266
5,1,673,264
6,1,682,263
7,1,695,260
8,1,708,263
9,1,718,266
10,1,729,267
11,1,743,267
12,1,756,273
13,1,777,282
14,1,798,281
15,1,820,289
16,1,839,299
17,1,865,303
18,1,891,314
19,1,929,322
20,1,955,326
21,1,976,342
22,1,1010,355
23,1,1046,369
24,1,1072,384
25,1,1098,397
26,1,1128,416
27,1,1163,442
28,1,1194,454
29,1,1200,456
30,1,1200,431
31,1,1197,402
32,1,1195,372
33,1,1196,341
34,1,1191,316
35,1,1186,302
36,1,1184,272
37,1,1177,252
38,1,1174,234
39,1,1172,212
40,1,1169,197
41,1,1165,189
42,1,1160,177
43,1,1158,167
44,1,1151,151
45,1,1148,139
46,1,1138,129
47,1,1137,121
48,1,1135,122
49,1,1130,111
50,1,1120,108
51,1,1119,111
52,1,1117,117
53,1,1110,113
54,1,1107,116
55,1,1108,123
56,1,1107,128
57,1,1102,134
58,1,1096,149
59,1,1090,161
60,1,1089,169
61,1,1084,182
62,1,1075,199
63,1,1076,213
64,1,1074,233
65,1,1061,252
66,1,1057,277
67,1,1059,298
68,1,1055,322
69,1,1046,341
70,1,1041,369
71,1,1039,387
72,1,1029,391
73,1,1029,374
74,1,1027,365
75,1,1022,359
76,1,1013,347
77,1,1010,339
78,1,1003,338
79,1,999,335
80,1,991,330
81,1,992,330
82,1,991,336
83,1,990,338
84,1,987,333
85,1,972,326
86,1,944,315
87,1,926,313
88,1,916,309
89,1,910,303
90,1,911,307
91,1,913,312
92,1,911,318
93,1,918,322
94,1,925,329
95,1,934,338
96,1,940,349
97,1,944,355
98,1,952,370
99,1,951,378
100,1,951,397
101,1,950,412
102,1,957,405
103,1,984,372
104,1,997,351
105,1,1012,324
106,1,1024,301
107,1,1036,276
108,1,1040,252
109,1,1037,228
110,1,1036,212
111,1,1031,198
112,1,1023,179
113,1,1027,169
114,1,1021,153
115,1,1017,146
116,1,1016,131
117,1,1012,125
118,1,1010,112
119,1,1011,111
120,1,1010,111
121,1,1008,109
122,1,1003,105
123,1,1001,109
124,1,998,113
125,1,994,116
126,1,992,122
127,1,986,133
128,1,985,141
129,1,985,158
130,1,981,171
131,1,974,179
132,1,975,193
133,1,969,217
134,1,966,234
135,1,961,263
136,1,955,282
137,1,953,309
138,1,948,337
139,1,942,365
140,1,942,386
141,1,939,420
142,1,929,455
143,1,927,491
144,1,919,524
145,1,912,539
146,1,919,508
147,1,920,474
148,1,928,443
149,1,937,406
150,1,937,376
151,1,946,346
152,1,945,321
153,1,952,288
154,1,954,266
155,1,962,237
156,1,959,216
157,1,961,196
158,1,966,179
159,1,967,169
160,1,967,156
161,1,967,144
162,1,969,128
163,1,967,124
164,1,969,121
165,1,968,115
166,1,971,113
167,1,971,113
168,1,971,113
169,1,974,126
170,1,975,133
171,1,970,139
172,1,966,150
173,1,966,159
174,1,966,173
175,1,966,188
176,1,956,206
177,1,953,216
178,1,947,238
179,1,944,264
180,1,929,286
181,1,919,308
182,1,914,344
183,1,904,367
184,1,906,395
185,1,894,429
186,1,889,466
187,1,882,498
188,1,877,529
189,1,877,490
190,1,875,453
191,1,880,426
192,1,876,405
193,1,870,381
194,1,869,363
195,1,868,342
196,1,868,328
197,1,873,315
198,1,878,303
199,1,882,294
200,1,893,291
201,1,903,287
202,1,909,283
203,0,0,0
204,1,919,281
205,1,925,292
206,1,928,297
207,1,934,305
208,1,942,318
209,1,948,327
210,1,949,339
211,1,958,354
212,1,959,373
213,1,966,383
214,1,970,409
215,1,979,422
216,1,979,441
217,1,989,459
218,1,991,476
219,1,994,508
220,1,992,488
221,1,997,456
222,1,998,432
223,1,1003,401
224,1,1004,379
225,1,1009,352
226,1,1011,329
227,1,1011,313
228,1,1012,294
229,1,1016,273
230,1,1019,263
231,1,1016,251
232,1,1019,244
233,1,1016,235
234,1,1023,223
235,1,1029,212
236,1,1032,209
237,1,1032,205
238,1,1030,201
239,1,1034,200
