Frame,Visibility,X,Y
0,1,775,425
1,1,732,446
2,1,694,471
3,1,648,501
4,1,604,524
5,1,542,560
6,1,496,591
7,1,521,554
8,1,542,507
9,1,558,467
10,1,577,427
11,1,597,383
12,1,610,349
13,1,624,310
14,1,639,274
15,1,656,244
16,1,671,217
17,1,687,191
18,1,699,167
19,1,717,139
20,1,734,117
21,1,748,94
22,1,767,75
23,1,781,57
24,1,791,46
25,1,806,32
26,1,821,18
27,1,835,8
28,1,842,4
29,1,854,2
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,1,933,2
39,1,939,2
40,1,944,16
41,1,947,26
42,1,950,40
43,1,953,56
44,1,959,70
45,1,966,92
46,1,970,109
47,1,974,135
48,1,984,157
49,1,991,179
50,1,994,209
51,1,999,234
52,1,1007,260
53,1,1010,293
54,1,1015,321
55,1,1023,357
56,1,1032,389
57,1,1036,422
58,1,1037,446
59,1,1025,417
60,1,1019,394
61,1,1006,368
62,1,1001,349
63,1,994,327
64,1,988,310
65,1,980,293
66,1,975,268
67,1,968,255
68,1,961,243
69,1,955,230
70,1,949,217
71,1,944,210
72,1,936,204
73,1,930,203
74,1,924,197
75,1,921,197
76,1,911,197
77,1,906,198
78,1,899,207
79,1,894,210
80,1,882,221
81,1,875,228
82,1,869,238
83,1,859,250
84,1,848,267
85,1,841,281
86,1,832,299
87,1,823,321
88,1,816,341
89,1,805,371
90,1,793,392
91,1,790,418
92,1,782,437
93,1,773,462
94,1,771,481
95,1,785,465
96,1,806,445
97,1,816,422
98,1,826,412
99,1,836,398
100,1,839,389
101,1,839,385
102,1,842,382
103,1,843,380
104,1,857,377
105,1,868,380
106,1,885,383
107,1,913,393
108,1,936,400
109,1,955,407
110,1,975,416
111,1,1000,432
112,1,1018,441
113,1,1037,455
114,1,1055,468
115,1,1078,488
116,1,1092,510
117,1,1108,528
118,1,1126,550
119,1,1144,573
120,1,1149,575
121,1,1162,590
122,1,1161,565
123,1,1160,533
124,1,1155,503
125,1,1153,479
126,1,1148,458
127,1,1145,438
128,1,1143,413
129,1,1144,398
130,1,1143,380
131,1,1140,367
132,1,1139,355
133,1,1137,344
134,1,1138,334
135,1,1133,327
136,1,1129,319
137,1,1125,312
138,1,1121,310
139,1,1122,306
140,1,1121,307
141,1,1118,307
142,1,1114,312
143,1,1111,312
144,1,1108,322
145,1,1103,330
146,1,1102,339
147,1,1101,346
148,1,1096,357
149,1,1094,372
150,1,1093,383
151,1,1090,406
152,1,1082,421
153,1,1084,439
154,1,1079,462
155,1,1079,481
156,1,1074,500
157,1,1066,471
158,1,1064,435
