Frame,Visibility,X,Y
0,1,985,393
1,1,999,399
2,1,1010,413
3,1,1022,425
4,1,1040,439
5,1,1056,453
6,1,1079,468
7,1,1101,491
8,1,1134,513
9,1,1158,528
10,1,1180,553
11,1,1222,583
12,1,1266,614
13,0,0,0
14,0,0,0
15,0,0,0
16,1,1262,578
17,1,1246,548
18,1,1219,517
19,1,1202,489
20,1,1185,462
21,1,1168,432
22,1,1157,409
23,1,1143,392
24,1,1136,379
25,1,1121,349
26,1,1112,330
27,1,1103,324
28,1,1096,306
29,1,1084,290
30,1,1079,285
31,1,1069,278
32,1,1065,265
33,1,1062,256
34,1,1054,252
35,1,1054,252
36,1,1051,246
37,1,1051,246
38,1,1051,248
39,1,1052,251
40,1,1055,256
41,1,1059,267
42,1,1062,276
43,1,1065,285
44,1,1065,293
45,1,1064,303
46,1,1064,318
47,1,1066,333
48,1,1065,351
49,1,1064,367
50,1,1059,389
51,1,1057,410
52,1,1050,434
53,1,1048,460
54,1,1046,478
55,1,1040,499
56,1,1031,524
57,1,1027,501
58,1,1018,485
59,1,1015,471
60,1,1007,446
61,1,1000,423
62,1,989,409
63,1,975,396
64,1,967,381
65,1,957,374
66,1,952,364
67,1,947,364
68,1,942,353
69,1,937,349
70,1,931,341
71,1,929,339
72,1,929,339
73,1,927,340
74,1,925,345
75,1,927,354
76,1,930,357
77,1,930,368
78,1,928,380
79,1,929,385
80,1,930,392
81,1,934,404
82,1,934,415
83,1,930,431
84,1,931,420
85,1,929,384
86,1,929,350
87,1,927,325
88,1,927,284
89,1,925,261
90,1,922,235
91,1,922,211
92,1,924,187
93,1,920,169
94,1,918,151
95,1,919,132
96,1,913,118
97,1,915,106
98,1,914,95
99,1,916,80
100,1,916,68
101,1,910,64
102,1,909,51
103,1,910,49
104,1,907,42
105,1,908,47
106,1,903,44
107,1,903,44
108,1,899,44
109,1,899,44
110,1,893,49
111,1,889,53
112,1,891,61
113,1,889,77
114,1,883,88
115,1,882,102
116,1,879,115
117,1,879,132
118,1,875,146
119,1,873,163
120,1,870,183
121,1,867,209
122,1,865,219
123,1,863,247
124,1,857,271
125,1,857,300
126,1,855,317
127,1,854,354
128,1,853,377
129,1,848,411
130,1,846,435
131,1,841,469
132,1,847,498
133,1,847,461
134,1,847,419
135,1,849,378
136,1,845,335
137,1,853,296
138,1,853,258
139,1,859,227
140,1,856,193
141,1,856,163
142,1,859,137
143,1,861,109
144,1,863,82
145,1,865,51
146,1,865,33
147,1,869,12
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,1,845,10
174,1,837,25
175,1,828,49
176,1,821,78
177,1,812,94
178,1,802,118
179,1,796,149
180,1,787,177
181,1,779,202
182,1,765,230
183,1,759,266
184,1,753,288
185,1,743,324
186,1,808,333
187,1,871,335
188,1,926,342
189,1,969,338
190,1,1008,334
191,1,1045,336
192,1,1085,335
193,1,1121,344
194,1,1158,352
195,1,1191,359
196,1,1220,367
197,1,1251,377
198,1,1272,383
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
