Frame,Visibility,X,Y
0,1,1052,370
1,1,1037,362
2,1,1021,363
3,1,1013,357
4,1,1001,361
5,1,990,362
6,1,982,363
7,1,974,366
8,1,961,366
9,1,954,369
10,1,947,376
11,1,941,389
12,1,930,393
13,1,930,409
14,1,922,420
15,1,912,433
16,1,901,439
17,1,890,457
18,1,884,470
19,1,870,482
20,1,854,501
21,1,837,516
22,1,811,543
23,1,810,532
24,1,832,497
25,1,847,469
26,1,853,447
27,1,871,403
28,1,876,386
29,1,882,360
30,1,892,329
31,1,895,306
32,1,899,280
33,1,903,261
34,1,907,249
35,1,910,233
36,1,912,214
37,1,924,200
38,1,927,186
39,1,927,169
40,1,935,156
41,1,944,142
42,1,945,137
43,1,945,128
44,1,949,121
45,1,953,116
46,1,955,113
47,1,957,108
48,1,955,110
49,1,961,107
50,1,955,110
51,1,963,112
52,1,955,110
53,1,958,122
54,1,956,131
55,1,956,140
56,1,952,148
57,1,951,158
58,1,950,174
59,1,949,192
60,1,947,207
61,1,944,226
62,1,942,243
63,1,940,260
64,1,938,281
65,1,935,302
66,1,934,329
67,1,936,364
68,1,929,384
69,1,928,412
70,1,935,439
71,1,929,460
72,1,935,445
73,1,946,429
74,1,949,416
75,1,958,402
76,1,963,385
77,1,969,377
78,1,980,374
79,1,987,353
80,1,993,346
81,1,998,344
82,1,1005,344
83,1,1006,342
84,1,1006,342
85,1,1007,340
86,1,1007,343
87,1,1003,348
88,1,1000,352
89,1,998,358
90,1,993,364
91,1,988,369
92,1,988,378
93,1,980,392
94,1,981,402
95,1,967,410
96,1,974,433
97,1,972,440
98,1,964,452
99,1,949,454
100,1,929,470
101,1,923,476
102,1,916,494
103,1,906,493
104,1,895,507
105,0,0,0
106,0,0,0
107,1,867,553
108,1,861,574
109,1,854,589
110,1,847,569
111,1,840,549
112,1,831,546
113,1,821,524
114,1,816,515
115,1,806,503
116,1,793,487
117,1,790,484
118,1,779,479
119,1,770,466
