Frame,Visibility,X,Y
0,1,788,412
1,1,808,409
2,1,832,422
3,1,860,424
4,1,886,431
5,1,913,437
6,1,940,445
7,1,969,460
8,1,994,464
9,1,1024,476
10,1,1048,489
11,1,1075,502
12,1,1110,519
13,1,1142,532
14,1,1178,551
15,1,1213,567
16,1,1267,584
17,0,0,0
18,0,0,0
19,0,0,0
20,1,1271,499
21,1,1257,465
22,1,1249,430
23,1,1237,399
24,1,1228,370
25,1,1218,337
26,1,1205,311
27,1,1202,284
28,1,1194,262
29,1,1184,239
30,1,1178,216
31,1,1171,197
32,1,1166,175
33,1,1160,158
34,1,1156,143
35,1,1150,125
36,1,1149,112
37,1,1148,95
38,1,1144,85
39,1,1141,81
40,1,1139,70
41,1,1138,63
42,1,1139,60
43,1,1142,56
44,1,1139,54
45,1,1139,54
46,1,1139,54
47,1,1139,53
48,1,1142,59
49,1,1140,64
50,1,1141,67
51,1,1141,74
52,1,1141,82
53,1,1140,93
54,1,1138,104
55,1,1136,115
56,1,1135,132
57,1,1132,148
58,1,1127,160
59,1,1124,181
60,1,1118,196
61,1,1112,217
62,1,1105,240
63,1,1099,259
64,1,1093,279
65,1,1089,306
66,1,1082,324
67,1,1071,354
68,1,1066,373
69,1,1061,378
70,1,1060,365
71,1,1059,353
72,1,1057,349
73,1,1054,339
74,1,1055,331
75,1,1047,325
76,1,1047,324
77,1,1045,319
78,1,1042,317
79,1,1038,319
80,1,1034,322
81,1,1031,325
82,1,1028,326
83,1,1024,332
84,1,1010,333
85,1,991,326
86,1,974,329
87,1,956,328
88,1,953,324
89,1,956,317
90,1,964,314
91,1,972,312
92,1,981,310
93,1,989,313
94,1,996,312
95,1,1006,316
96,1,1012,322
97,1,1018,328
98,1,1025,335
99,1,1031,341
100,1,1031,350
101,1,1034,366
102,1,1034,380
103,1,1035,392
104,1,1035,406
105,1,1036,427
106,1,1037,442
107,1,1040,463
108,1,1038,485
109,1,1041,508
110,1,1040,528
111,1,1039,547
112,1,1042,513
113,1,1041,475
114,1,1038,433
115,1,1038,395
116,1,1039,367
117,1,1036,324
118,1,1033,296
119,1,1037,258
120,1,1037,255
121,1,1035,227
122,1,1031,203
123,1,1029,178
124,1,1028,154
125,1,1026,130
126,1,1023,111
127,1,1019,92
128,1,1013,75
129,1,1012,59
130,1,1007,44
131,1,1005,36
132,1,1004,23
133,1,1002,17
134,1,999,8
135,1,1001,3
136,1,994,2
137,1,997,2
138,1,994,2
139,1,989,0
140,1,985,2
141,1,981,3
142,1,982,4
143,1,976,11
144,1,973,22
145,1,967,30
146,1,965,46
147,1,962,55
148,1,963,75
149,1,958,90
150,1,957,108
151,1,954,130
152,1,950,148
153,1,948,177
154,1,946,197
155,1,944,222
156,1,940,246
157,1,935,272
158,1,931,302
159,1,931,332
160,1,931,367
