Frame,Visibility,X,Y
0,1,1386,192
1,1,1392,111
2,1,564,342
3,1,567,333
4,1,568,321
5,1,570,316
6,1,571,309
7,1,574,307
8,1,574,301
9,1,576,300
10,1,580,295
11,1,582,292
12,1,585,292
13,1,589,289
14,1,589,292
15,1,591,294
16,1,597,294
17,1,597,297
18,1,600,303
19,1,600,304
20,1,601,312
21,1,601,312
22,1,619,313
23,1,643,307
24,1,670,304
25,1,697,307
26,1,718,301
27,1,742,303
28,1,762,301
29,1,790,298
30,1,807,301
31,1,828,304
32,1,850,307
33,1,856,309
34,1,876,318
35,1,889,324
36,1,904,333
37,1,913,337
38,1,931,346
39,1,943,358
40,1,958,364
41,1,972,375
42,1,990,390
43,1,1008,403
44,1,1030,421
45,1,1047,430
46,1,1059,442
47,1,1080,460
48,1,1101,477
49,1,1126,487
50,1,1146,507
51,1,1165,520
52,1,1161,516
53,1,1146,492
54,1,1132,472
55,1,1120,450
56,1,1110,439
57,1,1101,421
58,1,1095,403
59,1,1087,387
60,1,1077,372
61,1,1074,357
62,1,1059,340
63,1,1056,336
64,1,1045,324
65,1,1038,310
66,1,1032,301
67,1,1026,292
68,1,1018,283
69,1,1009,276
70,1,1000,274
71,1,991,268
72,1,993,264
73,1,981,261
74,1,972,261
75,1,970,258
76,1,961,256
77,1,954,258
78,1,946,258
79,1,942,267
80,1,942,273
81,1,931,270
82,1,928,280
83,1,921,294
84,1,916,297
85,1,913,309
86,1,903,324
87,1,904,331
88,1,897,345
89,1,889,363
90,1,892,373
91,1,885,388
92,1,885,405
93,1,882,439
94,1,876,444
95,1,879,445
96,1,891,432
97,1,900,415
98,1,907,406
99,1,916,390
100,1,916,390
101,1,933,373
102,1,946,366
103,1,945,364
104,1,961,349
105,1,969,348
106,1,978,340
107,1,985,339
108,1,994,339
109,1,1002,330
110,1,1009,337
111,1,1015,340
112,1,1021,342
113,1,1033,342
114,1,1035,352
115,1,1041,352
116,1,1045,364
117,1,1048,360
118,1,1056,367
119,1,1066,391
120,1,1066,391
121,1,1074,403
122,1,1078,418
123,1,1057,423
124,1,991,429
125,1,934,418
126,1,894,421
127,1,850,424
128,1,813,435
129,1,771,439
130,1,744,444
131,1,712,453
132,1,672,466
133,1,648,469
134,1,625,483
135,1,609,490
136,1,595,498
137,1,573,519
138,1,562,532
139,1,562,531
140,1,613,505
141,1,612,504
142,1,645,489
143,1,691,466
144,1,684,466
145,1,706,451
146,1,727,442
147,1,741,433
148,1,757,424
149,1,769,418
150,1,786,414
151,1,793,409
152,1,807,406
153,1,814,399
154,1,823,397
155,1,840,402
156,1,850,403
157,1,859,396
158,1,874,402
159,1,885,408
160,1,901,412
161,1,912,417
162,1,922,424
163,1,933,438
164,1,945,444
165,1,951,456
166,1,961,469
167,1,970,489
168,1,985,499
169,1,990,516
170,1,1000,541
171,1,1009,556
172,1,1023,571
173,1,1020,552
174,1,1014,516
175,1,1017,477
176,1,1014,450
177,1,1014,417
178,1,1003,381
179,1,1002,355
180,1,1005,331
181,1,994,306
182,1,987,279
183,1,987,262
184,1,978,238
185,1,975,226
186,1,966,211
187,1,964,196
188,1,958,184
189,1,954,175
190,1,951,168
191,1,948,163
192,1,940,156
193,1,942,153
194,1,939,151
195,1,934,150
196,1,933,151
197,1,930,150
198,1,924,156
199,1,922,159
200,1,918,168
201,1,915,175
202,1,912,181
203,1,907,190
204,1,906,199
205,1,904,207
206,1,900,211
207,1,894,226
208,1,892,246
209,1,886,256
210,1,882,267
211,1,877,288
212,1,880,298
213,1,873,316
214,1,880,325
215,1,903,324
216,1,939,331
217,1,954,342
218,1,955,339
219,1,952,333
220,1,951,334
221,1,940,336
222,1,934,340
223,1,924,342
224,1,915,340
225,1,909,345
226,1,898,354
227,1,888,358
228,1,883,367
229,1,873,372
230,1,867,379
231,1,858,390
232,1,852,402
233,1,850,415
234,1,843,426
235,1,841,438
236,1,837,450
237,1,837,466
238,1,837,478
239,1,835,493
